,Unnamed: 0,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
2074,2074,2024-12-30,2021-03-01,within an hour,100%,98%,t,13,17,t,t,59.325782775878906,18.07402610778809,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"$2,628.00",4,365,1,3,1125,1125,t,22,49,79,165,2024-12-30,156,56,5,2022-03-25,2024-12-25,4.94,4.95,4.95,4.94,4.97,4.99,4.84,,f,13,13,0,0
2075,2075,2024-12-30,2021-01-13,within an hour,100%,100%,t,1,1,t,t,59.25611,18.10153,Entire villa,Entire home/apt,6,1.5,1.5 baths,4.0,3.0,"$2,550.00",2,1125,2,2,1125,1125,t,13,43,69,325,2024-12-30,27,5,0,2022-05-22,2024-06-12,4.7,4.7,4.44,4.96,4.96,4.7,4.56,,t,1,1,0,0
2076,2076,2024-12-30,2016-07-24,within an hour,100%,100%,t,1,2,t,t,59.333,18.07938,Private room in condo,Private room,2,1.0,1 private bath,1.0,1.0,"$1,550.00",1,10,1,1,10,10,t,0,0,0,0,2024-12-30,58,32,1,2022-03-20,2024-12-26,4.84,4.75,4.98,4.88,4.89,5.0,4.67,,f,1,0,1,0
2079,2079,2024-12-30,2022-03-11,within an hour,100%,65%,t,2,2,t,t,59.26808,18.13172,Private room in condo,Private room,1,1.5,1.5 shared baths,1.0,1.0,$265.00,8,1125,8,8,1125,1125,t,1,31,61,336,2024-12-30,6,1,0,2022-06-05,2024-07-10,5.0,4.83,5.0,5.0,4.67,4.67,4.83,,f,2,0,2,0
2085,2085,2024-12-30,2018-04-10,a few days or more,0%,67%,t,1,1,t,t,59.29609,18.10464,Entire condo,Entire home/apt,3,1.0,1 bath,1.0,2.0,"$1,229.00",1,14,1,1,14,14,t,26,29,58,58,2024-12-30,30,11,0,2022-04-18,2024-07-20,4.97,4.9,4.87,4.97,4.97,4.83,4.8,,f,1,1,0,0
2090,2090,2024-12-30,2017-07-19,within a day,100%,93%,t,1,1,t,t,59.35151,17.91784,Entire guest suite,Entire home/apt,4,1.0,1 bath,1.0,2.0,"$1,500.00",2,365,2,2,365,365,t,27,57,87,175,2024-12-30,79,21,0,2022-04-05,2024-09-17,4.82,4.85,4.73,4.97,4.95,4.72,4.71,,f,1,1,0,0
2092,2092,2024-12-30,2012-10-12,within an hour,100%,86%,t,1,3,t,t,59.30492,18.0351,Entire condo,Entire home/apt,5,1.0,1 bath,2.0,3.0,"$1,857.00",3,365,3,3,365,365,t,8,13,18,34,2024-12-30,55,24,1,2022-08-05,2024-12-02,4.96,5.0,4.98,4.98,5.0,4.85,4.87,,f,1,1,0,0
2099,2099,2024-12-30,2013-12-13,within a few hours,100%,93%,t,1,1,t,t,59.31576,18.0621,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$2,400.00",4,14,4,4,14,14,t,8,8,8,8,2024-12-30,24,10,0,2022-04-04,2024-10-05,4.88,4.83,4.88,4.58,4.83,4.79,4.71,,f,1,1,0,0
2103,2103,2024-12-30,2017-04-16,within a day,100%,86%,t,3,3,t,t,59.33044,18.0042,Entire condo,Entire home/apt,2,,1 bath,1.0,,,3,365,3,3,365,365,t,0,0,0,0,2024-12-30,17,0,0,2022-04-18,2023-08-27,4.94,4.94,4.82,4.94,5.0,4.88,4.65,,f,1,1,0,0
2107,2107,2024-12-30,2015-04-24,within a day,50%,56%,t,1,1,t,t,59.29478,18.10954,Private room in condo,Private room,1,1.0,1 shared bath,1.0,1.0,$600.00,1,20,1,2,20,20,t,0,0,29,303,2024-12-30,10,7,0,2022-08-23,2024-05-27,5.0,5.0,5.0,5.0,5.0,4.9,5.0,,f,1,0,1,0
2114,2114,2024-12-30,2011-08-25,within an hour,100%,79%,t,1,1,t,t,59.31272,17.99931,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"$1,200.00",2,10,2,7,1125,1125,t,8,22,40,130,2024-12-30,35,10,0,2022-05-09,2024-09-15,4.8,4.71,4.77,4.8,4.91,4.57,4.71,,f,1,1,0,0
2128,2128,2024-12-30,2019-01-14,within a few hours,100%,99%,t,1,2,t,t,59.27831,17.96087,Entire guesthouse,Entire home/apt,4,1.0,1 bath,2.0,2.0,$947.00,3,1125,3,3,1125,1125,t,0,0,0,0,2024-12-30,126,48,5,2022-04-29,2024-12-29,4.98,4.97,4.97,4.98,4.99,4.88,4.86,,f,1,1,0,0
2145,2145,2024-12-30,2019-08-23,within an hour,100%,96%,t,1,1,t,f,59.3506105468636,18.06199008436301,Private room in rental unit,Private room,2,,1 shared bath,,,,2,30,2,2,30,30,t,0,0,0,1,2024-12-30,50,18,2,2023-03-10,2024-12-15,4.94,4.9,4.88,4.92,4.98,4.86,4.92,,f,1,0,1,0
2158,2158,2024-12-30,2018-10-23,within an hour,100%,98%,t,1,1,t,t,59.35699,17.9286,Tiny home,Entire home/apt,4,1.0,1 bath,1.0,2.0,$950.00,3,60,3,3,1125,1125,t,20,50,80,262,2024-12-30,43,28,0,2022-07-10,2024-10-19,4.93,4.88,4.84,4.98,5.0,4.6,4.86,,f,1,1,0,0
2161,2161,2024-12-30,2011-08-27,within an hour,100%,98%,t,18,20,t,t,59.32377,18.06745,Entire condo,Entire home/apt,8,1.0,1 bath,2.0,7.0,"$2,338.00",1,365,1,3,1125,1125,t,21,51,81,355,2024-12-30,159,67,3,2022-05-29,2024-12-27,4.81,4.85,4.87,4.86,4.92,4.92,4.7,,f,18,18,0,0
2163,2163,2024-12-30,2018-06-06,within an hour,100%,97%,t,3,5,t,t,59.32388,18.07506,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,100.00",1,5,1,2,5,5,t,16,25,32,33,2024-12-30,184,64,6,2022-06-27,2024-12-20,4.94,4.98,4.98,4.95,4.96,4.97,4.86,,f,3,3,0,0
2166,2166,2024-12-30,2019-07-03,within a few hours,100%,74%,t,2,3,t,t,59.3164,18.07388,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,"$1,300.00",3,730,1,2,730,730,t,0,0,1,217,2024-12-30,75,22,0,2022-05-14,2024-09-25,4.87,4.81,4.81,4.97,4.93,4.96,4.8,,f,2,0,2,0
2168,2168,2024-12-30,2018-07-08,,,100%,t,1,1,t,t,59.30252,17.95109,Entire cabin,Entire home/apt,4,,1 bath,2.0,,,7,21,7,7,1125,1125,t,0,0,0,0,2024-12-30,44,12,0,2022-06-06,2024-09-30,4.98,4.98,4.93,5.0,4.98,5.0,4.93,,f,1,1,0,0
2170,2170,2024-12-30,2016-12-25,within an hour,100%,100%,t,2,2,t,t,59.3377852308849,18.02587295143184,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,"$1,499.00",30,365,30,30,365,365,t,28,58,88,178,2024-12-30,13,6,0,2023-04-10,2024-06-10,4.92,4.62,4.46,4.92,5.0,5.0,4.69,,f,1,1,0,0
2175,2175,2024-12-30,2018-06-06,within an hour,100%,97%,t,3,5,t,t,59.33884,18.0879,Entire rental unit,Entire home/apt,1,,1 bath,,,,6,31,3,6,31,31,t,1,1,3,3,2024-12-30,19,3,1,2022-06-29,2024-12-05,4.95,4.95,5.0,4.95,4.95,5.0,4.95,,f,3,3,0,0
2180,2180,2024-12-30,2022-05-15,within an hour,100%,100%,t,1,2,t,t,59.312538,18.075726,Entire condo,Entire home/apt,6,1.5,1.5 baths,4.0,4.0,"$3,600.00",7,31,3,7,1125,1125,t,2,2,2,82,2024-12-30,23,10,0,2022-06-28,2024-08-09,5.0,4.91,4.91,5.0,5.0,5.0,4.83,,f,1,1,0,0
2185,2185,2024-12-30,2020-06-05,within an hour,100%,83%,t,1,2,t,t,59.345943,18.033995,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,"$1,121.00",1,60,1,1,60,60,t,30,60,90,180,2024-12-30,26,18,0,2022-08-14,2024-11-26,4.96,5.0,4.96,4.96,4.96,4.96,4.92,,f,1,0,1,0
2197,2197,2024-12-30,2016-07-21,within an hour,100%,95%,t,1,2,t,t,59.316853,18.029814,Entire condo,Entire home/apt,2,1.5,1.5 baths,1.0,2.0,$767.00,2,14,2,3,1125,1125,t,10,35,48,48,2024-12-30,123,51,3,2022-08-02,2024-12-27,4.96,4.95,4.9,4.95,5.0,4.89,4.89,,f,1,1,0,0
2203,2203,2024-12-30,2018-05-21,,,94%,t,2,2,t,t,59.35452,17.90084,Entire villa,Entire home/apt,5,2.5,2.5 baths,4.0,4.0,"$2,200.00",6,1125,6,6,1125,1125,t,0,0,0,182,2024-12-30,4,0,0,2022-06-29,2023-08-03,5.0,4.75,5.0,5.0,5.0,4.5,5.0,,f,1,1,0,0
2208,2208,2024-12-30,2013-04-25,within a day,90%,70%,t,3,13,t,t,59.30094,17.9997,Entire condo,Entire home/apt,4,1.0,1 bath,2.0,2.0,"$1,500.00",20,365,3,20,365,365,t,15,15,15,105,2024-12-30,3,1,0,2022-07-26,2024-09-01,5.0,5.0,4.33,5.0,5.0,4.33,4.67,,f,1,1,0,0
2216,2216,2024-12-30,2022-05-27,within an hour,100%,100%,t,1,1,t,t,59.26936,18.02873,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,2.0,"$1,257.00",2,365,2,2,365,365,t,27,57,87,362,2024-12-30,24,15,1,2022-06-30,2024-12-09,4.92,4.88,5.0,4.88,4.88,4.67,4.83,,f,1,1,0,0
2222,2222,2024-12-30,2016-09-06,within a few hours,100%,50%,t,2,2,t,t,59.29201,17.97831,Entire townhouse,Entire home/apt,6,1.5,1.5 baths,5.0,6.0,"$2,800.00",2,365,2,2,365,365,t,4,10,13,163,2024-12-30,24,7,0,2022-06-28,2024-08-26,4.96,5.0,4.96,5.0,5.0,4.67,4.88,,f,1,1,0,0
2233,2233,2024-12-30,2013-02-04,within an hour,100%,99%,t,3,3,t,t,59.33763,18.08023,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,$689.00,2,365,2,2,365,365,t,15,29,47,227,2024-12-30,53,44,2,2023-10-10,2024-12-11,4.96,4.98,4.91,4.98,4.98,4.96,5.0,,t,2,0,2,0
2244,2244,2024-12-30,2018-12-06,within a few hours,67%,89%,t,2,5,t,t,59.3410216,18.0476621,Entire condo,Entire home/apt,2,,1 bath,1.0,,,1,50,1,1,50,50,t,0,0,0,0,2024-12-30,39,10,0,2022-06-15,2024-10-04,4.95,4.9,4.92,4.97,5.0,4.97,4.82,,f,2,2,0,0
2247,2247,2024-12-30,2013-06-03,within a few hours,100%,100%,t,1,3,t,t,59.3283,18.0497,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,650.00",3,365,3,3,365,365,t,2,3,3,74,2024-12-30,90,31,0,2022-06-11,2024-10-20,4.96,4.97,4.92,5.0,4.99,4.96,4.86,,f,1,1,0,0
2248,2248,2024-12-30,2015-02-16,within an hour,100%,100%,t,1,2,t,t,59.332342188322905,18.015527798791723,Entire condo,Entire home/apt,8,1.0,1 bath,2.0,6.0,"$2,286.00",3,1125,3,3,1125,1125,t,26,56,83,336,2024-12-30,40,13,0,2022-07-04,2024-11-25,4.95,4.9,4.88,4.95,4.9,4.9,4.85,,t,1,1,0,0
2257,2257,2024-12-30,2015-05-29,within an hour,100%,99%,t,6,7,t,t,59.2867,18.03756,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,$402.00,2,365,2,30,1125,1125,t,0,0,0,182,2024-12-30,8,5,0,2022-11-01,2024-08-21,4.63,4.63,4.75,4.63,4.88,4.38,4.38,,f,6,1,5,0
2264,2264,2024-12-30,2021-05-27,,,90%,t,1,1,t,t,59.31500971632559,18.07525433599949,Entire condo,Entire home/apt,4,,1 bath,1.0,,,3,50,3,3,50,50,t,0,0,0,0,2024-12-30,27,7,0,2022-06-21,2024-08-31,5.0,5.0,4.78,5.0,5.0,5.0,4.89,,f,1,1,0,0
2283,2283,2024-12-30,2015-05-29,within an hour,100%,99%,t,6,7,t,t,59.28593,18.03665,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,$298.00,3,364,3,30,1125,1125,t,0,28,39,101,2024-12-30,5,1,0,2022-08-01,2024-07-15,4.4,4.8,4.4,4.4,4.8,4.2,4.2,,t,6,1,5,0
2298,2298,2024-12-30,2015-05-29,within an hour,100%,99%,t,6,7,t,t,59.2848,18.0386,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,$287.00,3,365,3,30,1125,1125,t,30,60,90,365,2024-12-30,4,2,0,2022-08-07,2024-06-30,4.75,4.5,5.0,4.75,4.25,3.75,4.25,,t,6,1,5,0
2308,2308,2024-12-30,2021-03-01,within an hour,100%,98%,t,13,17,t,t,59.325145,18.0732956,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,"$1,961.00",3,104,1,3,104,104,t,7,22,52,275,2024-12-30,146,52,2,2022-07-07,2024-12-25,4.88,4.88,4.93,4.89,4.92,4.97,4.85,,f,13,13,0,0
2310,2310,2024-12-30,2016-12-20,,,97%,t,1,2,t,t,59.29821,17.96454,Entire condo,Entire home/apt,2,,1 bath,,,,2,45,2,2,45,45,t,0,0,0,0,2024-12-30,41,18,0,2022-08-05,2024-08-31,4.9,4.9,4.9,4.93,5.0,4.8,4.78,,f,1,1,0,0
2314,2314,2024-12-30,2015-05-29,within an hour,100%,99%,t,6,7,t,t,59.28683,18.03698,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,$402.00,3,365,3,3,1125,1125,t,29,59,70,258,2024-12-30,7,2,0,2022-08-03,2024-10-29,4.57,4.57,4.71,4.57,4.71,4.14,4.71,,t,6,1,5,0
2317,2317,2024-12-30,2015-05-17,within a few hours,100%,82%,t,1,2,t,t,59.31555,18.07428,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,200.00",3,365,3,3,365,365,t,0,0,0,7,2024-12-30,30,8,1,2022-09-19,2024-12-01,4.9,4.9,4.6,4.83,4.97,5.0,4.9,,f,1,1,0,0
2322,2322,2024-12-30,2016-07-24,within an hour,100%,99%,t,2,2,t,t,59.31128,18.07385,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"$1,500.00",3,365,1,3,1125,1125,t,5,5,5,10,2024-12-30,63,24,1,2022-07-13,2024-12-16,4.86,4.87,4.79,4.9,4.97,4.92,4.75,,t,2,2,0,0
2325,2325,2024-12-30,2022-04-12,within an hour,100%,100%,t,1,1,f,t,59.3180466,18.0732436,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$849.00,1,7,1,1,1125,1125,t,10,12,12,12,2024-12-30,40,26,4,2023-09-01,2024-12-11,4.73,4.7,4.4,4.88,4.85,4.98,4.6,,t,1,1,0,0
2326,2326,2024-12-30,2014-11-29,within an hour,92%,100%,t,4,4,t,t,59.3064,18.0791,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,2.0,"$1,436.00",1,30,1,1,1125,1125,t,1,1,1,10,2024-12-30,241,119,7,2022-08-04,2024-12-25,4.78,4.7,4.85,4.91,4.9,4.88,4.76,,t,4,4,0,0
2330,2330,2024-12-30,2016-01-27,within a few hours,90%,97%,t,2,2,t,t,59.37122662986691,17.831177338957787,Entire guest suite,Entire home/apt,4,1.0,1 bath,1.0,4.0,$841.00,4,1125,2,5,1125,1125,t,20,40,67,247,2024-12-30,121,52,0,2022-07-10,2024-11-19,4.87,4.77,4.86,4.96,4.94,4.67,4.82,,f,2,1,1,0
2334,2334,2024-12-30,2022-07-05,within an hour,100%,100%,t,1,1,t,t,59.3109034,18.0598442,Private room in bed and breakfast,Private room,1,1.5,1.5 shared baths,1.0,1.0,$635.00,1,160,1,1,1125,1125,t,11,30,47,164,2024-12-30,127,90,5,2022-07-12,2024-12-28,4.91,4.97,4.98,4.9,4.91,4.87,4.92,,f,1,0,1,0
2338,2338,2024-12-30,2014-04-04,within an hour,100%,100%,t,4,6,t,t,59.27822330000001,17.9640177,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$751.00,2,1125,2,2,1125,1125,t,9,15,41,242,2024-12-30,199,70,3,2022-07-28,2024-12-14,4.94,4.98,4.96,4.96,4.95,4.71,4.92,,f,3,3,0,0
2339,2339,2024-12-30,2012-08-12,within an hour,100%,99%,t,1,4,t,t,59.3161753,18.0626042,Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,1.0,$783.00,2,365,2,2,365,365,t,25,43,65,281,2024-12-30,175,67,5,2022-07-18,2024-12-23,4.89,4.9,4.86,4.9,4.93,4.92,4.76,,f,1,0,1,0
2341,2341,2024-12-30,2022-07-03,,,100%,t,2,2,t,f,59.34112658984005,18.08632213622332,Private room in condo,Private room,5,,1 shared bath,,,,3,16,3,3,1125,1125,,0,0,0,0,2024-12-30,31,10,0,2022-08-20,2024-09-16,4.68,4.81,4.81,4.84,4.87,4.77,4.58,,f,2,1,1,0
2342,2342,2024-12-30,2015-01-03,within a few hours,100%,96%,t,2,2,t,t,59.27386,17.99994,Entire villa,Entire home/apt,7,,2.5 baths,5.0,,,4,365,4,4,365,365,t,0,0,0,0,2024-12-30,8,0,0,2022-07-17,2023-08-01,5.0,5.0,4.5,5.0,5.0,4.75,4.75,,f,2,2,0,0
2352,2352,2024-12-30,2017-09-30,within an hour,100%,100%,t,1,1,t,t,59.30145,18.00011,Entire condo,Entire home/apt,4,1.5,1.5 baths,1.0,2.0,"$1,443.00",2,15,2,4,1125,1125,t,17,35,51,93,2024-12-30,73,29,2,2022-07-29,2024-12-15,4.93,4.92,4.79,4.99,4.99,4.86,4.85,,f,1,1,0,0
2367,2367,2024-12-30,2016-04-03,within an hour,100%,100%,t,1,1,t,t,59.29543,17.95115,Entire villa,Entire home/apt,4,1.0,1 bath,2.0,2.0,$900.00,3,60,3,3,1125,1125,t,0,0,0,95,2024-12-30,103,48,0,2022-07-30,2024-11-14,4.91,4.89,4.86,4.97,4.97,4.8,4.87,,t,1,1,0,0
2370,2370,2024-12-30,2014-09-07,within an hour,100%,100%,t,1,1,t,t,59.30516,18.03741,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,872.00",2,40,2,2,1125,1125,t,22,52,82,213,2024-12-30,92,33,1,2022-11-06,2024-12-23,4.98,4.97,4.98,4.97,4.98,4.82,4.91,,f,1,1,0,0
2373,2373,2024-12-30,2022-07-22,within an hour,100%,97%,t,1,1,t,t,59.30198,18.09333,Private room in bed and breakfast,Private room,2,1.0,1 shared bath,1.0,1.0,$633.00,1,1125,1,2,1,1125,t,25,55,83,84,2024-12-30,46,15,0,2022-08-21,2024-09-01,4.93,4.91,4.93,4.98,4.96,4.93,4.91,,t,1,0,1,0
2379,2379,2024-12-30,2020-03-02,within an hour,100%,94%,t,1,1,t,t,59.2979577,18.0839638,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,$600.00,2,365,2,2,365,365,t,27,54,78,328,2024-12-30,55,13,1,2022-08-17,2024-12-07,4.98,5.0,4.96,4.98,5.0,4.87,4.91,,f,1,0,1,0
2382,2382,2024-12-30,2021-12-23,within an hour,100%,100%,t,1,1,t,t,59.24733901589033,18.099888749420643,Entire condo,Entire home/apt,3,1.0,1 bath,1.0,1.0,"$1,269.00",2,1125,2,2,1125,1125,t,28,58,88,273,2024-12-30,10,8,0,2023-05-28,2024-11-25,4.9,4.9,5.0,5.0,5.0,4.9,4.9,,f,1,1,0,0
2384,2384,2024-12-30,2022-07-29,within a day,100%,39%,t,1,3,t,t,59.3444337,18.0431987,Entire condo,Entire home/apt,4,1.5,1.5 baths,2.0,6.0,"$1,577.00",21,1125,21,21,1125,1125,t,28,58,88,339,2024-12-30,9,6,1,2022-09-23,2024-11-30,4.78,4.78,4.67,4.89,4.89,5.0,4.44,,f,1,1,0,0
2388,2388,2024-12-30,2015-05-29,within an hour,100%,99%,t,6,7,t,t,59.28664,18.03846,Private room in rental unit,Private room,1,2.0,2 shared baths,2.0,1.0,$344.00,30,730,30,30,1125,1125,t,0,0,8,191,2024-12-30,22,19,0,2022-08-07,2024-09-04,4.82,4.82,4.77,4.91,4.86,4.59,4.77,,t,6,1,5,0
2389,2389,2024-12-30,2015-01-30,within an hour,100%,59%,t,1,2,t,t,59.31559,18.08098,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,$999.00,3,365,3,3,365,365,t,29,59,60,130,2024-12-30,62,19,0,2022-08-04,2024-10-18,4.84,4.79,4.74,4.89,4.89,4.92,4.68,,f,1,0,1,0
2409,2409,2024-12-30,2022-07-03,,,100%,t,2,2,t,f,59.34073,18.08754,Entire condo,Entire home/apt,7,,1 bath,2.0,,,3,16,3,3,16,16,,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,2,1,1,0
2416,2416,2024-12-30,2012-06-05,within a day,100%,83%,t,1,2,t,t,59.26395,18.03541,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$936.00,6,10,5,6,10,10,t,2,29,59,149,2024-12-30,25,11,0,2022-08-29,2024-08-22,5.0,4.92,4.96,4.88,5.0,4.72,4.88,,f,1,1,0,0
2417,2417,2024-12-30,2022-08-20,,,100%,t,1,1,t,t,59.27172,17.99524,Tiny home,Entire home/apt,4,,1 bath,2.0,,,4,28,5,5,1125,1125,t,0,0,0,0,2024-12-30,55,14,0,2022-08-25,2024-10-07,4.95,4.96,5.0,4.96,4.98,4.84,4.75,,f,1,1,0,0
2420,2420,2024-12-30,2017-06-25,within a day,90%,33%,t,2,2,t,t,59.34367,18.04577,Entire condo,Entire home/apt,5,1.5,1.5 baths,3.0,3.0,"$3,000.00",5,14,1,5,14,14,t,24,47,60,217,2024-12-30,20,13,0,2023-05-14,2024-10-26,4.95,5.0,4.95,4.9,5.0,4.95,4.75,,f,1,1,0,0
2422,2422,2024-12-30,2022-03-25,within a few hours,100%,98%,t,1,1,t,t,59.3429652,18.0643671,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,1.0,1.0,"$1,320.00",3,1125,3,3,1125,1125,t,27,57,84,327,2024-12-30,82,31,1,2022-08-31,2024-12-15,4.76,4.74,4.91,4.91,4.9,4.82,4.72,,f,1,1,0,0
2426,2426,2024-12-30,2022-08-25,within an hour,100%,97%,t,7,7,t,t,59.3312024,18.0484416,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,3.0,"$3,410.00",4,222,1,3,1125,1125,t,14,40,66,242,2024-12-30,122,52,1,2022-09-18,2024-12-09,4.91,4.87,4.92,4.95,4.9,4.94,4.78,,f,7,7,0,0
2427,2427,2024-12-30,2022-08-25,within an hour,100%,97%,t,7,7,t,t,59.3312024,18.0484416,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,1.0,"$1,293.00",4,216,1,3,1125,1125,t,6,31,54,301,2024-12-30,71,42,2,2022-10-01,2024-12-07,4.97,4.93,4.92,4.99,4.92,4.96,4.82,,f,7,7,0,0
2428,2428,2024-12-30,2022-08-25,within an hour,100%,97%,t,7,7,t,t,59.3312024,18.0484416,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"$2,045.00",4,239,1,3,1125,1125,t,19,42,72,347,2024-12-30,99,54,3,2022-09-20,2024-12-20,4.85,4.9,4.91,4.94,4.86,4.92,4.72,,f,7,7,0,0
2431,2431,2024-12-30,2013-11-28,,,100%,t,1,1,t,t,59.30991,18.07673,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,3,30,2,2,1125,1125,t,0,0,0,0,2024-12-30,74,32,0,2022-11-13,2024-08-05,4.86,4.89,4.93,4.97,4.97,4.96,4.81,,f,1,1,0,0
2436,2436,2024-12-30,2020-06-22,within an hour,100%,90%,t,1,1,t,t,59.347034,18.0643732,Entire condo,Entire home/apt,2,,1 bath,1.0,,,2,62,2,2,62,62,t,0,0,0,0,2024-12-30,18,9,0,2022-09-16,2024-10-29,4.89,4.83,4.78,4.89,5.0,4.89,4.89,,f,1,1,0,0
2444,2444,2024-12-30,2022-03-10,within an hour,100%,100%,t,1,1,t,t,59.27742,18.00391,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$525.00,2,45,2,3,1125,1125,t,13,34,49,118,2024-12-30,187,70,4,2022-09-15,2024-12-22,4.74,4.84,4.78,4.94,4.9,4.75,4.78,,t,1,1,0,0
2446,2446,2024-12-30,2016-11-14,within an hour,100%,90%,t,10,19,t,t,59.33084278088688,18.08202538020649,Boat,Entire home/apt,9,,4 baths,4.0,,,1,365,1,1,365,365,t,0,0,0,0,2024-12-30,4,1,0,2023-05-07,2024-09-15,5.0,5.0,4.75,5.0,5.0,5.0,4.75,,f,5,2,3,0
2448,2448,2024-12-30,2017-11-12,within an hour,100%,94%,t,1,1,t,t,59.31599,18.05278,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"$1,365.00",2,30,2,3,30,30,t,14,27,32,115,2024-12-30,122,49,2,2022-09-22,2024-12-14,4.94,4.94,4.96,4.94,5.0,4.96,4.86,,f,1,1,0,0
2450,2450,2024-12-30,2020-10-05,within an hour,83%,76%,t,1,1,t,t,59.3132,18.07687,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,929.00",2,365,2,2,365,365,t,0,7,11,71,2024-12-30,25,14,0,2022-11-07,2024-11-10,5.0,5.0,4.84,5.0,5.0,5.0,4.84,,f,1,1,0,0
2453,2453,2024-12-30,2014-08-13,within an hour,100%,59%,t,2,2,t,t,59.30936,18.08261,Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,2.0,$914.00,2,5,2,2,5,5,t,16,46,76,166,2024-12-30,14,9,0,2022-09-29,2024-09-01,4.86,4.86,4.93,5.0,5.0,5.0,4.93,,f,2,1,1,0
2458,2458,2024-12-30,2018-10-16,within an hour,99%,98%,t,69,89,t,t,59.31884,17.95175,Entire villa,Entire home/apt,6,2.0,2 baths,4.0,4.0,"$3,446.00",2,1125,2,4,1125,1125,t,23,26,26,26,2024-12-30,35,13,2,2022-10-24,2024-12-10,4.94,4.86,4.8,4.91,4.83,4.94,4.8,,f,24,24,0,0
2465,2465,2024-12-30,2022-09-26,within an hour,100%,100%,t,1,1,t,t,59.334555391510094,17.981409542262554,Entire rental unit,Entire home/apt,4,,1 bath,,,,2,31,2,2,1125,1125,t,0,0,0,0,2024-12-30,54,18,1,2022-10-31,2024-12-09,4.91,4.83,4.98,4.81,4.96,4.89,4.8,,f,1,1,0,0
2468,2468,2024-12-30,2016-12-29,,,89%,t,1,1,t,t,59.33974429566033,18.03536418825388,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,0.0,"$1,250.00",2,14,2,2,14,14,t,0,27,57,145,2024-12-30,40,18,0,2023-05-06,2024-09-23,4.95,4.95,4.95,4.98,4.93,5.0,4.88,,f,1,0,1,0
2470,2470,2024-12-30,2018-05-17,within an hour,100%,100%,t,2,2,t,t,59.30522,18.03747,Entire condo,Entire home/apt,6,2.0,2 baths,3.0,3.0,"$4,575.00",3,1125,3,3,1125,1125,t,15,27,57,289,2024-12-30,65,43,3,2022-11-07,2024-12-12,5.0,4.98,5.0,4.98,5.0,4.95,4.95,,f,1,1,0,0
