,Unnamed: 0,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
793,793,2024-12-30,2014-04-08,within a few hours,88.0,8%,f,1,1,t,t,59.316017150878906,18.02981376647949,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,"$1,200.00",3,20,3,3,20,20,t,26,56,83,349,2024-12-30,30,5,0,2017-08-27,2024-08-15,4.83,4.8,4.77,4.97,4.93,4.9,4.72,,f,1,1,0,0
797,797,2024-12-30,2013-03-10,within an hour,100.0,46%,f,1,1,t,t,59.31301,18.07937,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,3,1125,3,3,1125,1125,t,0,0,0,0,2024-12-30,26,4,0,2017-10-02,2024-10-24,4.88,4.88,4.54,4.88,4.85,4.92,4.92,,f,1,1,0,0
798,798,2024-12-30,2017-08-29,within a few hours,100.0,86%,f,1,1,t,t,59.30812,18.0757,Entire rental unit,Entire home/apt,3,,1 bath,1.0,,,3,30,3,3,30,30,t,0,0,0,1,2024-12-30,68,17,0,2017-10-02,2024-09-13,4.9,4.91,4.93,4.85,4.97,4.94,4.79,,f,1,1,0,0
799,799,2024-12-30,2014-10-30,,,,f,1,2,t,t,59.2943,17.99356,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,1,1125,1,1,1125,1125,,0,0,0,0,2024-12-30,6,0,0,2017-10-12,2019-05-16,4.83,4.83,4.67,4.83,5.0,4.83,5.0,,f,1,1,0,0
800,800,2024-12-30,2014-10-17,within a few hours,100.0,89%,f,2,2,t,t,59.30426,18.01442,Entire rental unit,Entire home/apt,4,,1 bath,1.0,,,3,730,3,3,730,730,t,0,0,0,0,2024-12-30,45,6,1,2017-09-18,2024-12-09,4.98,4.98,5.0,4.96,5.0,4.84,4.89,,f,1,1,0,0
801,801,2024-12-30,2017-02-04,,,,f,2,2,t,t,59.34453,18.05194,Entire rental unit,Entire home/apt,3,,1.5 baths,1.0,,,129,180,129,129,1125,1125,t,30,60,90,90,2024-12-30,200,0,0,2017-09-17,2021-12-19,4.71,4.75,4.9,4.67,4.55,4.83,4.64,,f,1,1,0,0
802,802,2024-12-30,2017-05-10,,,,f,1,1,t,t,59.27248,17.88857,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,2,6,2,2,6,6,,0,0,0,0,2024-12-30,2,0,0,2017-10-01,2017-10-17,3.5,3.5,3.5,4.0,3.5,3.5,3.5,,f,1,1,0,0
803,803,2024-12-30,2017-03-01,,,,f,1,1,t,t,59.27686,18.12493,Private room in rental unit,Private room,2,,1.5 shared baths,,,,7,1125,7,7,1125,1125,t,0,0,0,0,2024-12-30,26,0,0,2017-10-16,2020-09-06,4.92,5.0,5.0,5.0,5.0,4.62,4.77,,f,1,0,1,0
804,804,2024-12-30,2017-09-22,,,,f,1,1,t,t,59.33648,18.03001,Private room in rental unit,Private room,2,,1.5 shared baths,2.0,,,1,40,1,1,40,40,t,0,0,0,0,2024-12-30,3,0,0,2023-06-16,2023-10-19,5.0,5.0,5.0,5.0,4.67,4.67,4.67,,f,1,0,1,0
805,805,2024-12-30,2014-11-04,,,,f,1,1,t,f,59.30943,18.06727,Entire rental unit,Entire home/apt,3,,1 bath,1.0,,,3,20,3,3,20,20,t,0,0,0,0,2024-12-30,17,0,0,2017-10-15,2020-10-29,4.76,4.76,4.59,4.88,4.88,4.82,4.76,,f,1,1,0,0
806,806,2024-12-30,2017-10-07,,,83%,f,1,1,t,f,59.31998,18.03791,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,1.0,2.0,"$1,050.00",6,30,4,5,30,30,t,9,9,9,9,2024-12-30,14,5,0,2017-10-15,2024-11-09,4.93,5.0,4.93,5.0,5.0,4.93,4.79,,f,1,1,0,0
807,807,2024-12-30,2015-04-21,,,,f,2,2,t,t,59.29869,17.93851,Entire rental unit,Entire home/apt,3,,1 bath,2.0,,,3,30,3,3,30,30,t,0,0,0,0,2024-12-30,13,0,0,2017-10-22,2022-08-19,4.85,4.92,4.62,4.92,5.0,4.54,4.85,,f,1,1,0,0
808,808,2024-12-30,2017-10-09,within an hour,100.0,100%,f,91,122,t,t,59.38005,17.89545,Entire home,Entire home/apt,6,2.0,2 baths,3.0,5.0,"$114,705.00",1,1125,1,1,1125,1125,t,0,0,0,1,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
809,809,2024-12-30,2013-10-27,,,100%,f,1,1,t,t,59.27328,18.13482,Entire rental unit,Entire home/apt,5,,1.5 baths,2.0,,,2,365,2,4,365,365,t,0,0,0,0,2024-12-30,5,2,0,2023-07-27,2024-08-01,5.0,5.0,4.8,5.0,5.0,4.8,5.0,,f,1,1,0,0
810,810,2024-12-30,2012-06-14,within an hour,100.0,67%,f,1,2,t,t,59.31947,18.03791,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,3,45,3,3,45,45,t,0,0,0,0,2024-12-30,10,6,0,2017-11-06,2024-11-10,4.8,4.9,4.2,4.8,4.8,4.8,4.7,,f,1,1,0,0
812,812,2024-12-30,2016-08-24,,,93%,t,2,2,t,t,59.34244,18.03955,Private room in rental unit,Private room,4,,1 private bath,,,,2,60,2,2,60,60,t,0,0,0,0,2024-12-30,122,8,0,2017-11-27,2024-06-02,4.85,4.8,4.84,4.91,4.91,4.89,4.74,,f,1,0,1,0
813,813,2024-12-30,2014-07-07,,,,f,1,11,t,t,59.34356,18.08282,Shared room in rental unit,Shared room,1,,1 shared bath,,,,4,30,4,4,1125,1125,,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,0,1
814,814,2024-12-30,2013-02-04,within an hour,100.0,99%,t,3,3,t,t,59.33799,18.08001,Private room in rental unit,Private room,2,2.0,2 shared baths,1.0,2.0,$896.00,2,90,2,2,90,90,t,16,32,59,266,2024-12-30,279,67,5,2017-11-17,2024-12-16,4.9,4.95,4.94,4.95,4.93,4.97,4.91,,t,2,0,2,0
816,816,2024-12-30,2017-02-12,within an hour,100.0,100%,t,9,9,t,t,59.33718,18.05236,Room in hotel,Hotel room,1,,,1.0,,,1,30,1,1,1125,1125,t,0,0,0,0,2024-12-30,54,6,0,2017-11-02,2024-05-02,4.67,4.85,4.78,4.96,4.96,4.94,4.8,,f,9,1,5,0
817,817,2024-12-30,2015-09-10,,,0%,f,1,1,t,t,59.36321,17.86922,Private room in rental unit,Private room,1,,1.5 shared baths,,,,3,365,3,3,365,365,t,28,58,88,363,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
821,821,2024-12-30,2015-06-07,,,,f,2,2,t,t,59.28758,18.01059,Private room in rental unit,Private room,1,1.5,1.5 baths,1.0,2.0,$350.00,72,1125,72,72,1125,1125,t,30,60,90,90,2024-12-30,0,0,0,,,,,,,,,,,f,2,0,2,0
824,824,2024-12-30,2011-05-30,,,100%,f,1,1,t,t,59.27567,18.11228,Entire townhouse,Entire home/apt,6,,3 baths,4.0,,,4,1125,4,4,1125,1125,t,0,0,0,0,2024-12-30,53,5,0,2018-03-07,2024-07-19,4.68,4.66,4.55,4.81,4.72,4.6,4.66,,f,1,1,0,0
826,826,2024-12-30,2017-11-15,,,,f,1,1,t,f,59.34001,18.03471,Entire rental unit,Entire home/apt,3,,1 bath,1.0,,,3,30,3,3,1125,1125,,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
828,828,2024-12-30,2014-09-09,within an hour,100.0,64%,t,1,2,t,t,59.2941,18.0988,Entire condo,Entire home/apt,6,,2 baths,3.0,,,2,730,2,3,730,730,t,4,8,11,11,2024-12-30,15,7,0,2018-01-02,2024-08-11,5.0,4.93,4.93,4.93,5.0,4.8,4.73,,f,1,1,0,0
829,829,2024-12-30,2011-08-01,within a day,90.0,54%,f,7,19,t,t,59.39157,17.91708,Private room in home,Private room,1,2.5,2.5 shared baths,1.0,1.0,$200.00,120,1125,120,120,1125,1125,t,2,2,2,184,2024-12-30,10,2,0,2020-06-30,2024-02-25,4.9,4.9,4.0,4.9,5.0,4.2,4.8,,f,7,1,6,0
830,830,2024-12-30,2015-07-16,within an hour,100.0,100%,t,1,1,t,t,59.32569,18.06821,Entire condo,Entire home/apt,4,1.5,1.5 baths,1.0,2.0,"$1,621.00",2,28,1,2,1125,1125,t,26,56,79,335,2024-12-30,531,75,4,2017-12-04,2024-12-18,4.82,4.8,4.84,4.91,4.91,4.95,4.67,,t,1,1,0,0
832,832,2024-12-30,2015-12-09,within a few hours,75.0,,f,1,2,t,t,59.33765,18.02709,Entire condo,Entire home/apt,6,1.5,1.5 baths,2.0,5.0,$750.00,120,240,120,120,240,240,t,0,0,0,52,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
833,833,2024-12-30,2017-08-29,within an hour,100.0,84%,t,1,1,t,t,59.28045,17.97984,Entire villa,Entire home/apt,6,1.5,1.5 baths,4.0,5.0,"$3,979.00",2,1125,2,4,1125,1125,t,10,27,44,182,2024-12-30,61,11,1,2018-01-02,2024-12-08,4.89,4.9,4.95,4.97,4.92,4.75,4.7,,f,1,1,0,0
834,834,2024-12-30,2017-12-06,within an hour,100.0,100%,f,2,2,t,t,59.32204,18.07307,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,5.0,"$2,871.00",2,1125,1,2,1125,1125,t,11,33,46,240,2024-12-30,361,60,1,2018-01-22,2024-12-06,4.5,4.59,4.59,4.71,4.5,4.86,4.42,,f,2,2,0,0
835,835,2024-12-30,2017-12-09,within a few hours,100.0,86%,t,1,1,t,t,59.33425791662495,18.087895552549053,Entire rental unit,Entire home/apt,2,2.0,2 baths,1.0,1.0,"$3,500.00",2,30,2,2,30,30,t,21,51,81,162,2024-12-30,28,18,1,2023-05-12,2024-12-01,5.0,5.0,5.0,5.0,5.0,5.0,4.96,,f,1,1,0,0
837,837,2024-12-30,2016-07-12,,,,f,2,2,t,t,59.34328,18.05768,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,4,100,4,4,100,100,t,0,0,0,0,2024-12-30,3,0,0,2018-03-15,2018-08-11,5.0,5.0,5.0,5.0,5.0,4.67,5.0,,f,2,2,0,0
840,840,2024-12-30,2015-06-01,,,0%,f,2,2,t,t,59.31135,18.08026,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,90,120,90,90,120,120,t,0,0,0,0,2024-12-30,13,0,0,2018-01-01,2022-05-08,4.92,5.0,4.77,4.77,4.92,5.0,4.62,,f,2,2,0,0
842,842,2024-12-30,2017-12-17,,,,f,1,1,t,f,59.29351,17.98194,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,1,1125,1,1,1125,1125,,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
843,843,2024-12-30,2012-12-20,within an hour,100.0,100%,t,2,2,t,t,59.2701,18.06202,Entire guesthouse,Entire home/apt,4,1.5,1.5 baths,1.0,2.0,$900.00,2,1125,2,2,1125,1125,t,0,0,0,21,2024-12-30,96,0,0,2018-02-16,2023-09-06,4.79,4.91,4.77,4.89,4.91,4.7,4.76,,f,2,2,0,0
845,845,2024-12-30,2016-11-24,,,77%,t,3,4,t,t,59.2508,18.02643,Entire guesthouse,Entire home/apt,2,,1.5 baths,,,,4,1125,4,4,1125,1125,t,0,0,0,0,2024-12-30,19,1,0,2018-02-01,2024-09-23,4.89,4.95,4.89,4.95,4.89,4.79,4.89,,f,2,1,1,0
846,846,2024-12-30,2017-12-31,,,,f,1,1,t,f,59.32844,18.06808,Private room in condo,Private room,1,,Private half-bath,1.0,,,6,1125,6,6,1125,1125,,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
847,847,2024-12-30,2018-01-02,within a few hours,100.0,100%,f,2,2,t,t,59.28712,18.0151,Entire home,Entire home/apt,5,,2 baths,3.0,,,4,1125,4,4,1125,1125,t,0,0,0,0,2024-12-30,2,0,0,2018-06-19,2018-07-15,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,f,1,1,0,0
849,849,2024-12-30,2014-06-04,,,,f,1,1,t,t,59.29494,18.07469,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,3,60,3,3,60,60,t,0,0,0,0,2024-12-30,2,0,0,2018-01-26,2018-11-05,5.0,5.0,5.0,5.0,5.0,4.5,4.5,,f,1,1,0,0
851,851,2024-12-30,2016-07-08,,,94%,f,1,2,t,t,59.27248,18.09061,Entire home,Entire home/apt,6,1.5,1.5 baths,5.0,4.0,"$2,857.00",3,25,3,3,25,25,t,7,7,7,65,2024-12-30,52,1,0,2018-04-29,2024-03-24,4.87,4.83,4.88,4.94,4.96,4.87,4.75,,f,1,1,0,0
852,852,2024-12-30,2017-02-12,within an hour,100.0,100%,t,9,9,t,t,59.33722,18.0525,Room in hotel,Hotel room,2,,,1.0,,,1,30,1,1,1125,1125,t,0,0,0,0,2024-12-30,68,7,0,2018-01-29,2024-11-01,4.69,4.76,4.85,4.85,4.82,4.91,4.66,,t,9,1,5,0
853,853,2024-12-30,2018-01-16,within a day,100.0,85%,f,1,2,t,t,59.40088,17.94414,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,$410.00,30,180,1,30,180,180,t,25,25,55,87,2024-12-30,68,5,0,2018-02-13,2024-09-30,4.81,4.91,4.69,4.9,4.91,4.63,4.72,,f,1,1,0,0
855,855,2024-12-30,2016-06-24,,,67%,f,3,3,t,t,59.26848,18.08708,Private room in guest suite,Private room,4,,1.5 shared baths,2.0,,,2,1125,2,2,1125,1125,t,0,0,0,0,2024-12-30,31,0,0,2018-05-13,2019-11-29,4.48,4.52,4.48,4.84,4.58,4.58,4.65,,t,2,1,1,0
856,856,2024-12-30,2014-04-22,,,100%,f,1,1,t,t,59.30114,18.00487,Entire loft,Entire home/apt,4,,1.5 baths,3.0,,,4,30,4,4,1125,1125,t,0,0,0,0,2024-12-30,45,4,0,2018-04-03,2024-07-19,4.98,4.98,4.93,4.98,4.96,4.93,4.87,,t,1,1,0,0
857,857,2024-12-30,2013-10-16,,,,f,1,3,t,f,59.34404,18.08491,Private room in rental unit,Private room,1,,1 shared bath,,,,2,14,2,2,14,14,,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
858,858,2024-12-30,2016-05-11,,,,f,1,1,t,t,59.34062,17.92883,Entire rental unit,Entire home/apt,3,,1.5 baths,1.0,,,3,1125,3,3,1125,1125,t,0,0,0,0,2024-12-30,13,0,0,2018-04-22,2019-11-04,4.62,4.92,4.46,4.77,5.0,4.46,4.77,,f,1,1,0,0
859,859,2024-12-30,2016-11-27,,,,f,2,2,t,t,59.31016,18.06009,Private room in rental unit,Private room,2,,1.5 shared baths,3.0,,,3,6,3,3,1125,1125,t,0,0,0,0,2024-12-30,4,0,0,2021-08-11,2021-09-23,5.0,5.0,5.0,4.75,5.0,5.0,5.0,,f,2,1,1,0
860,860,2024-12-30,2014-06-21,,,0%,f,1,4,t,t,59.28204,17.8961,Private room in home,Private room,1,2.0,2 baths,1.0,2.0,$367.00,2,365,2,2,365,365,t,28,58,88,363,2024-12-30,1,0,0,2022-12-21,2022-12-21,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0
862,862,2024-12-30,2016-02-29,within an hour,100.0,99%,t,2,2,t,t,59.30434036254883,18.088436126708984,Private room in rental unit,Private room,3,1.5,1.5 baths,2.0,2.0,"$1,073.00",2,21,2,2,21,21,t,1,1,3,22,2024-12-30,64,22,1,2018-03-18,2024-12-08,4.97,4.92,4.92,4.91,4.97,4.84,4.91,,f,1,0,1,0
863,863,2024-12-30,2016-02-01,within an hour,100.0,100%,f,1,1,t,t,59.3187,17.95141,Entire home,Entire home/apt,9,2.0,2 baths,6.0,5.0,"$2,700.00",5,21,5,5,21,21,t,0,0,0,29,2024-12-30,17,2,0,2020-08-01,2024-07-21,5.0,5.0,4.94,5.0,5.0,5.0,4.88,,f,1,1,0,0
865,865,2024-12-30,2018-02-04,,,100%,f,2,2,t,f,59.31815,18.06888,Entire rental unit,Entire home/apt,5,,1 bath,2.0,,,3,730,3,3,730,730,t,0,0,0,0,2024-12-30,30,3,0,2018-03-11,2024-07-01,4.97,4.97,4.93,4.97,5.0,4.97,4.9,,f,1,1,0,0
867,867,2024-12-30,2013-01-21,,,,f,1,1,t,f,59.30207,18.03154,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,,6,16,6,6,16,16,,0,0,0,0,2024-12-30,5,0,0,2018-05-01,2019-03-03,5.0,5.0,4.8,5.0,5.0,4.4,4.8,,f,1,1,0,0
868,868,2024-12-30,2015-05-15,,,100%,f,1,1,t,t,59.31946,18.07151,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,2,1124,2,2,1125,1125,t,0,0,0,0,2024-12-30,32,3,0,2018-02-20,2024-05-12,4.84,4.97,4.66,4.72,4.97,5.0,4.78,,f,1,1,0,0
869,869,2024-12-30,2017-08-08,,,,f,2,2,t,f,59.26898,18.05253,Private room in guest suite,Private room,1,,Private half-bath,,,,1,30,1,1,30,30,t,0,0,0,0,2024-12-30,5,0,0,2018-02-16,2022-08-01,4.8,4.8,4.8,5.0,4.8,4.8,4.6,,t,1,0,1,0
872,872,2024-12-30,2018-02-10,,,,f,1,1,t,f,59.27527,18.1469,Entire home,Entire home/apt,6,,2 baths,4.0,,,2,365,2,2,365,365,t,0,0,0,0,2024-12-30,2,0,0,2022-04-17,2022-05-29,4.5,4.5,4.0,4.5,5.0,4.0,4.5,,t,1,1,0,0
873,873,2024-12-30,2017-06-04,within a few hours,100.0,33%,f,1,1,t,t,59.31679829999999,17.9976308,Entire rental unit,Entire home/apt,6,2.0,2 baths,4.0,4.0,"$3,500.00",2,30,2,2,30,30,t,0,0,0,127,2024-12-30,9,4,0,2023-06-04,2024-07-21,5.0,5.0,4.89,4.89,4.89,5.0,5.0,,f,1,1,0,0
874,874,2024-12-30,2014-06-06,within a few hours,100.0,0%,f,1,1,t,t,59.294600174509455,18.1011130204644,Entire rental unit,Entire home/apt,4,,1 bath,1.0,,,4,365,4,4,365,365,,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
877,877,2024-12-30,2017-01-07,,,100%,f,2,3,t,t,59.35142,17.89265,Entire home,Entire home/apt,6,,1.5 baths,4.0,,,7,50,7,7,50,50,t,0,0,0,0,2024-12-30,19,3,0,2018-07-12,2024-08-10,4.95,5.0,4.95,4.89,4.95,4.79,4.89,,f,1,1,0,0
878,878,2024-12-30,2017-03-21,,,0%,f,1,2,t,f,59.27436,18.06616,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,4,30,4,4,30,30,t,0,0,0,0,2024-12-30,12,0,0,2018-04-01,2019-11-08,5.0,5.0,4.92,5.0,4.92,4.75,5.0,,f,1,1,0,0
879,879,2024-12-30,2016-02-24,within a day,100.0,75%,f,2,3,t,t,59.27625,18.13106,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,1.0,$363.00,60,1125,60,60,1125,1125,t,30,60,90,90,2024-12-30,21,0,0,2018-04-05,2019-09-17,4.67,4.76,4.57,4.9,5.0,4.86,4.81,,f,2,0,2,0
880,880,2024-12-30,2016-03-03,,,,f,2,3,t,t,59.33752,18.08612,Private room in rental unit,Private room,1,,1 private bath,,,,2,30,2,2,30,30,t,0,0,0,0,2024-12-30,28,0,0,2018-03-16,2020-11-15,4.93,4.75,4.93,4.96,4.93,4.86,4.64,,t,1,0,1,0
881,881,2024-12-30,2017-02-12,within an hour,100.0,100%,t,9,9,t,t,59.33765,18.05333,Room in boutique hotel,Private room,2,,1 shared bath,1.0,,,1,30,1,1,1125,1125,t,0,0,0,0,2024-12-30,50,1,0,2018-02-25,2024-03-30,4.64,4.78,4.78,4.96,4.86,4.86,4.58,,t,9,1,5,0
882,882,2024-12-30,2016-08-30,,,0%,f,1,2,t,f,59.37867,17.86673,Entire townhouse,Entire home/apt,5,2.0,2 baths,3.0,3.0,"$1,200.00",12,15,12,12,15,15,t,23,53,83,263,2024-12-30,13,0,0,2018-04-02,2023-08-15,4.92,4.92,4.69,4.92,5.0,4.69,4.85,,f,1,1,0,0
883,883,2024-12-30,2011-06-15,,,100%,f,1,3,t,t,59.31634,18.05861,Private room in rental unit,Private room,3,,1 private bath,,,,3,1125,3,3,1125,1125,t,0,0,0,0,2024-12-30,3,0,0,2018-07-25,2020-08-16,4.33,4.33,3.67,4.33,5.0,5.0,4.67,,f,1,0,1,0
884,884,2024-12-30,2015-07-10,,,,f,1,3,t,t,59.34493,18.03563,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,2,60,2,2,60,60,t,0,0,0,0,2024-12-30,26,0,0,2018-03-09,2022-08-10,4.65,4.77,4.69,4.92,4.96,4.88,4.69,,f,1,1,0,0
885,885,2024-12-30,2016-02-07,within an hour,100.0,100%,f,1,1,t,t,59.29313,18.06947,Entire home,Entire home/apt,7,2.5,2.5 baths,5.0,5.0,"$3,900.00",6,30,6,6,30,30,t,0,0,0,52,2024-12-30,36,4,0,2018-06-26,2024-08-12,5.0,5.0,5.0,4.97,5.0,4.92,4.97,,f,1,1,0,0
886,886,2024-12-30,2015-04-24,,,100%,f,2,2,t,t,59.35433,17.87366,Private room in rental unit,Private room,1,,1.5 shared baths,,,,5,25,3,3,25,25,t,28,58,88,88,2024-12-30,9,1,0,2019-06-01,2024-05-20,4.56,4.67,4.56,4.67,4.67,4.78,4.56,,f,1,0,1,0
888,888,2024-12-30,2013-02-25,within an hour,100.0,94%,f,1,5,t,t,59.30733,17.98521,Private room in rental unit,Private room,1,1.5,1.5 shared baths,1.0,1.0,$415.00,4,70,1,4,70,70,t,14,33,48,137,2024-12-30,20,8,0,2021-04-21,2024-11-25,4.9,4.95,4.95,4.9,4.95,4.85,4.85,,f,1,0,1,0
889,889,2024-12-30,2018-01-08,,,,f,1,1,t,t,59.26039,18.01793,Private room in rental unit,Private room,2,,1.5 shared baths,,,,2,30,2,2,1125,1125,t,0,0,0,0,2024-12-30,17,0,0,2018-04-29,2021-12-06,4.94,5.0,4.82,4.94,5.0,4.53,4.76,,f,1,0,1,0
891,891,2024-12-30,2016-02-01,,,,f,2,3,t,t,59.31526,18.03899,Entire rental unit,Entire home/apt,7,,1.5 baths,3.0,,,6,1125,6,6,1125,1125,t,0,0,0,0,2024-12-30,12,0,0,2019-03-10,2023-08-08,5.0,4.92,4.75,5.0,5.0,4.75,4.75,,f,1,1,0,0
893,893,2024-12-30,2016-03-04,within an hour,100.0,100%,f,1,1,t,t,59.27509,18.07255,Entire home,Entire home/apt,5,2.0,2 baths,4.0,4.0,"$2,143.00",2,7,2,2,7,7,t,0,16,29,158,2024-12-30,15,1,0,2018-04-26,2024-05-19,4.8,4.87,4.93,4.87,4.87,4.8,4.73,,f,1,1,0,0
894,894,2024-12-30,2012-06-05,,,67%,f,1,2,t,t,59.27645,18.1145,Entire townhouse,Entire home/apt,6,,1.5 baths,4.0,,,3,30,3,3,30,30,t,0,0,0,0,2024-12-30,20,2,0,2018-06-22,2024-07-29,4.95,4.95,5.0,4.9,4.95,4.65,4.85,,f,1,1,0,0
895,895,2024-12-30,2018-03-15,,,100%,f,1,1,t,t,59.30966,18.05331,Entire rental unit,Entire home/apt,5,,0 baths,2.0,,,3,30,3,3,1125,1125,t,0,0,0,0,2024-12-30,27,4,0,2018-07-03,2024-08-18,4.52,4.52,4.67,4.56,4.59,4.67,4.41,,f,1,1,0,0
896,896,2024-12-30,2018-03-17,,,,t,1,1,t,t,59.33495288005292,18.025292166794948,Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,2.0,$600.00,3,14,3,3,1125,1125,t,0,0,0,169,2024-12-30,120,4,0,2018-03-22,2024-07-20,4.9,4.94,4.98,4.93,4.98,4.88,4.87,,f,1,0,1,0
897,897,2024-12-30,2014-10-29,,,,f,1,1,t,f,59.30853,18.00244,Entire home,Entire home/apt,5,,2 baths,3.0,,,5,21,5,5,21,21,t,0,0,0,0,2024-12-30,4,0,0,2018-07-16,2023-07-23,5.0,5.0,5.0,5.0,4.75,4.75,4.5,,f,1,1,0,0
898,898,2024-12-30,2013-07-08,,,100%,t,1,1,t,t,59.30257,18.01252,Entire rental unit,Entire home/apt,3,,1.5 baths,1.0,,,3,24,3,3,24,24,t,0,0,0,0,2024-12-30,62,7,0,2018-04-02,2024-07-21,4.87,4.92,4.65,4.92,4.94,4.87,4.63,,f,1,1,0,0
900,900,2024-12-30,2012-08-10,,,,f,1,1,t,t,59.27969,18.0861,Entire home,Entire home/apt,6,,1 bath,3.0,,,3,28,3,3,28,28,t,0,0,0,0,2024-12-30,19,0,0,2018-07-05,2023-07-31,5.0,4.95,4.84,5.0,4.84,4.68,5.0,,t,1,1,0,0
902,902,2024-12-30,2012-11-12,within an hour,100.0,98%,t,1,1,t,t,59.33014,18.0388,Entire rental unit,Entire home/apt,2,0.5,Half-bath,0.0,1.0,$943.00,2,720,2,31,60,720,t,5,5,5,60,2024-12-30,95,35,1,2018-05-29,2024-12-15,4.74,4.81,4.61,4.84,4.95,4.87,4.65,,f,1,1,0,0
904,904,2024-12-30,2015-05-21,,,,f,1,2,t,t,59.30781,18.08933,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,2,1125,2,2,1125,1125,t,0,0,0,0,2024-12-30,10,0,0,2018-05-27,2019-11-10,4.9,4.8,4.6,4.9,5.0,5.0,4.9,,f,1,1,0,0
905,905,2024-12-30,2015-06-29,,,,f,1,1,t,t,59.30567,18.10507,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,,2,20,2,2,20,20,t,0,0,0,0,2024-12-30,51,0,0,2018-04-15,2021-08-31,4.73,4.86,4.8,4.86,5.0,4.71,4.61,,f,1,1,0,0
906,906,2024-12-30,2018-03-22,within an hour,100.0,75%,f,1,1,t,t,59.27633,18.14577,Entire townhouse,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"$1,400.00",6,14,6,6,14,14,t,0,0,0,136,2024-12-30,20,3,0,2018-04-28,2024-08-19,4.95,5.0,4.9,4.95,5.0,4.85,4.8,,f,1,1,0,0
908,908,2024-12-30,2014-11-10,,,0%,f,1,2,t,t,59.34765,18.06143,Entire rental unit,Entire home/apt,2,2.0,2 baths,1.0,1.0,"$2,000.00",6,40,6,6,40,40,t,0,14,24,112,2024-12-30,7,0,0,2018-05-29,2023-08-27,4.86,5.0,4.86,5.0,5.0,5.0,5.0,,f,1,1,0,0
909,909,2024-12-30,2018-01-14,,,,f,1,4,t,f,59.40956,17.93356,Private room in rental unit,Private room,1,,1 shared bath,,,,1,5,1,1,5,5,,0,0,0,0,2024-12-30,69,0,0,2018-04-11,2019-12-29,4.83,4.91,4.96,4.91,4.94,4.68,4.83,,f,1,0,1,0
911,911,2024-12-30,2018-04-01,within a few hours,100.0,100%,f,1,4,t,t,59.32046,17.99062,Entire townhouse,Entire home/apt,9,2.0,2 baths,5.0,5.0,"$1,800.00",3,365,3,3,365,365,t,0,0,29,297,2024-12-30,3,0,0,2023-06-29,2023-08-23,4.33,4.33,4.67,5.0,4.67,4.67,4.67,,f,1,1,0,0
