,Unnamed: 0,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
1526,1526,2024-12-30,2020-01-18,within an hour,100.0,100%,f,1,3,t,t,59.34663,18.07032,Entire rental unit,Entire home/apt,6,2.5,2.5 baths,3.0,3.0,2120.0,3,1125,3,3,1125,1125,t,8,8,8,8,2024-12-30,30,1,0,2020-02-17,2024-01-04,4.83,4.63,4.83,4.83,4.83,4.87,4.77,,f,1,1,0,0
1530,1530,2024-12-30,2015-06-26,within a few hours,100.0,0%,f,1,2,t,t,59.30745,18.0668,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1000.0,1,365,1,1,365,365,t,0,0,0,120,2024-12-30,4,0,0,2023-06-19,2023-08-06,5.0,5.0,5.0,4.5,5.0,5.0,5.0,,f,1,1,0,0
1534,1534,2024-12-30,2015-10-23,within a few hours,100.0,100%,f,1,1,t,t,59.31624,18.05565,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,1943.0,3,300,1,1,300,300,t,27,57,87,362,2024-12-30,4,1,0,2020-02-09,2024-11-28,4.75,4.75,4.75,5.0,5.0,4.5,4.25,,f,1,1,0,0
1538,1538,2024-12-30,2016-02-25,within an hour,100.0,89%,f,47,71,t,t,59.31286,18.07608,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,2193.0,2,1125,2,5,1125,1125,t,14,36,66,86,2024-12-30,198,52,2,2020-02-25,2024-12-09,4.58,4.68,4.66,4.51,4.67,4.91,4.47,,f,38,38,0,0
1539,1539,2024-12-30,2014-07-23,within an hour,100.0,57%,f,1,2,t,t,59.29031,17.95285,Entire villa,Entire home/apt,8,2.0,2 baths,5.0,8.0,2895.0,4,730,4,7,730,730,t,4,4,4,34,2024-12-30,3,3,0,2024-07-18,2024-07-28,5.0,5.0,5.0,5.0,5.0,4.33,5.0,,f,1,1,0,0
1544,1544,2024-12-30,2015-10-16,within an hour,100.0,100%,f,2,2,t,t,59.36257108354127,17.83567529326852,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,400.0,5,730,5,5,730,730,t,14,44,74,164,2024-12-30,43,2,0,2020-02-25,2024-10-28,4.6,4.35,4.56,4.53,4.56,4.19,4.67,,f,2,1,1,0
1546,1546,2024-12-30,2020-02-07,within a few hours,100.0,76%,f,2,3,t,t,59.28001,18.10463,Entire villa,Entire home/apt,6,2.5,2.5 baths,4.0,4.0,2914.0,2,365,1,2,365,365,t,0,4,5,44,2024-12-30,26,24,0,2023-10-29,2024-10-06,4.81,4.85,4.77,4.92,4.92,4.96,4.81,,f,1,1,0,0
1548,1548,2024-12-30,2020-02-09,within an hour,100.0,,f,1,1,t,t,59.33601,17.97448,Entire condo,Entire home/apt,4,1.5,1.5 baths,2.0,1.0,960.0,7,10,7,7,10,10,t,0,0,0,60,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
1549,1549,2024-12-30,2017-01-17,within an hour,100.0,50%,f,1,1,t,t,59.24917,18.09323,Entire townhouse,Entire home/apt,6,2.5,2.5 baths,4.0,4.0,2900.0,5,1125,5,5,1125,1125,t,23,53,83,173,2024-12-30,2,0,0,2022-07-25,2022-12-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
1550,1550,2024-12-30,2013-09-17,within a day,100.0,88%,f,1,2,t,t,59.27393,18.02289,Entire villa,Entire home/apt,6,2.0,2 baths,4.0,5.0,2000.0,2,10,2,4,10,10,t,0,0,0,0,2024-12-30,5,3,1,2020-06-30,2024-12-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
1551,1551,2024-12-30,2020-01-21,within a day,100.0,39%,f,1,1,t,f,59.27602,18.11169,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,2250.0,4,365,1,4,365,365,t,5,13,43,81,2024-12-30,5,5,0,2024-04-13,2024-08-09,5.0,5.0,4.8,5.0,5.0,4.8,4.6,,f,1,1,0,0
1553,1553,2024-12-30,2017-05-18,within an hour,100.0,91%,f,1,2,t,t,59.29651,18.04631,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,694.0,14,40,14,14,40,40,t,24,54,84,174,2024-12-30,24,5,0,2020-09-08,2024-11-13,4.58,4.71,4.04,4.67,4.75,4.63,4.58,,f,1,1,0,0
1555,1555,2024-12-30,2018-09-27,within a day,100.0,52%,f,1,1,t,t,59.2812576,18.0857395,Entire villa,Entire home/apt,5,1.5,1.5 baths,3.0,4.0,2500.0,2,14,2,2,14,14,t,27,57,85,262,2024-12-30,10,10,0,2024-06-01,2024-11-25,4.9,4.9,4.8,5.0,5.0,5.0,4.9,,f,1,1,0,0
1569,1569,2024-12-30,2020-02-06,within an hour,100.0,83%,f,1,1,t,t,59.34405,18.06868,Entire loft,Entire home/apt,4,1.5,1.5 baths,3.0,3.0,3500.0,7,1125,7,7,1125,1125,t,27,57,87,362,2024-12-30,11,6,0,2023-05-13,2024-08-12,5.0,5.0,5.0,5.0,5.0,4.91,5.0,,f,1,1,0,0
1571,1571,2024-12-30,2016-06-26,within a day,100.0,100%,f,2,2,t,t,59.24403,18.08323,Private room in rental unit,Private room,2,2.5,2.5 baths,1.0,1.0,540.0,1,1125,1,1,1125,1125,t,29,59,89,364,2024-12-30,32,5,0,2020-03-05,2024-09-30,4.94,4.97,4.69,5.0,5.0,4.84,5.0,,f,2,0,2,0
1572,1572,2024-12-30,2013-10-29,within an hour,100.0,100%,f,1,7,t,t,59.31449,18.09085,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,1.0,4.0,1050.0,1,365,1,1,1125,1125,t,0,0,0,0,2024-12-30,43,0,0,2020-05-11,2023-09-29,4.86,4.91,4.86,4.98,4.98,4.93,4.67,,f,1,1,0,0
1576,1576,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33633,18.03009,Private room in hostel,Private room,2,1.0,1 private bath,1.0,2.0,867.0,1,14,2,2,999,999,t,29,59,89,362,2024-12-30,157,17,0,2020-10-22,2024-11-02,4.67,4.79,4.71,4.9,4.77,4.64,4.7,,t,21,0,21,0
1577,1577,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33515,18.03194,Private room in hostel,Private room,2,,1.5 baths,1.0,,,1,1125,1,1,1,999,t,29,59,89,331,2024-12-30,8,2,0,2023-03-22,2024-08-15,4.5,4.63,4.63,5.0,5.0,4.63,4.5,,f,21,0,21,0
1578,1578,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.335,18.02989,Private room in hostel,Private room,4,,1 private bath,1.0,,,1,14,2,2,999,999,t,29,59,89,362,2024-12-30,94,10,0,2020-08-15,2024-11-29,4.48,4.62,4.35,4.8,4.7,4.48,4.61,,t,21,0,21,0
1591,1591,2024-12-30,2020-01-09,within an hour,96.0,100%,f,3,4,t,t,59.32384,18.07062,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1029.0,1,1125,1,1,1125,1125,t,7,29,49,297,2024-12-30,347,92,5,2020-05-20,2024-12-15,4.51,4.65,4.61,4.73,4.61,4.91,4.54,,f,3,3,0,0
1592,1592,2024-12-30,2015-01-15,within an hour,100.0,43%,f,1,1,t,t,59.26474,18.03993,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1000.0,2,7,2,2,7,7,t,28,58,88,268,2024-12-30,3,3,1,2024-03-17,2024-12-08,5.0,5.0,4.67,5.0,5.0,4.33,5.0,,f,1,1,0,0
1598,1598,2024-12-30,2015-12-10,within an hour,97.0,89%,f,24,49,t,t,59.32346,18.06801,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,2.0,1768.0,5,1125,2,5,1125,1125,t,9,32,62,63,2024-12-30,229,65,5,2020-05-31,2024-12-21,4.72,4.8,4.82,4.93,4.85,4.94,4.7,,f,20,20,0,0
1599,1599,2024-12-30,2016-10-17,within an hour,100.0,100%,f,1,5,t,t,59.26798,18.12294,Entire rental unit,Entire home/apt,7,1.0,1 bath,3.0,3.0,1350.0,3,365,3,3,365,365,t,20,37,55,91,2024-12-30,3,2,0,2023-10-30,2024-04-02,4.67,4.67,4.33,5.0,4.67,4.33,4.67,,f,1,1,0,0
1600,1600,2024-12-30,2020-05-24,within a few hours,100.0,30%,f,2,2,f,t,59.34461,18.03719,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,2.0,2000.0,3,1125,3,3,1125,1125,t,23,53,83,83,2024-12-30,11,1,0,2021-05-16,2024-07-30,4.91,4.73,4.73,4.64,5.0,5.0,4.73,,f,1,1,0,0
1619,1619,2024-12-30,2016-02-25,within an hour,100.0,89%,f,47,71,t,t,59.31651,18.06726,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,997.0,3,1125,2,5,1125,1125,t,6,10,30,183,2024-12-30,195,59,4,2020-07-14,2024-12-25,4.32,4.36,4.6,4.84,4.69,4.86,4.24,,f,38,38,0,0
1620,1620,2024-12-30,2016-02-25,within an hour,100.0,89%,f,47,71,t,t,59.31819,18.06706,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,0.0,799.0,3,1125,2,5,1125,1125,t,12,34,64,339,2024-12-30,224,74,11,2020-07-08,2024-12-23,4.44,4.58,4.64,4.85,4.75,4.9,4.39,,f,38,38,0,0
1627,1627,2024-12-30,2020-01-30,within an hour,100.0,100%,f,6,11,t,t,59.34508895874024,18.055620193481445,Room in hotel,Private room,2,3.0,3 shared baths,1.0,2.0,1302.0,1,30,1,1,30,30,t,30,60,90,180,2024-12-30,14,0,0,2020-07-23,2023-06-11,4.21,4.29,4.21,4.86,4.93,4.93,4.14,,t,6,1,5,0
1629,1629,2024-12-30,2020-05-02,within a few hours,100.0,67%,f,1,1,t,t,59.29213,17.95655,Entire villa,Entire home/apt,6,1.5,1.5 baths,3.0,5.0,2316.0,3,31,3,3,31,31,t,11,27,41,277,2024-12-30,2,2,0,2024-05-19,2024-08-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
1630,1630,2024-12-30,2020-01-30,within an hour,100.0,100%,f,6,11,t,t,59.34543,18.05468,Room in hotel,Private room,3,,7.5 shared baths,1.0,,,1,30,1,1,30,30,t,28,54,81,169,2024-12-30,66,17,2,2020-08-13,2024-12-29,4.33,4.47,4.23,4.77,4.77,4.74,4.48,,t,6,1,5,0
1631,1631,2024-12-30,2020-01-30,within an hour,100.0,100%,f,6,11,t,t,59.34508895874024,18.055620193481445,Private room in hostel,Private room,2,3.0,3 shared baths,1.0,1.0,1323.0,1,30,1,1,30,30,t,20,50,80,162,2024-12-30,5,0,0,2021-06-14,2021-11-07,4.8,4.8,4.6,4.8,4.8,5.0,5.0,,t,6,1,5,0
1633,1633,2024-12-30,2016-11-25,within an hour,100.0,100%,f,1,1,t,t,59.32272,17.93324,Entire cabin,Entire home/apt,2,1.0,1 bath,1.0,1.0,1150.0,2,125,2,2,125,125,t,28,58,88,88,2024-12-30,25,5,0,2021-07-23,2024-08-30,4.8,4.8,4.84,4.76,4.72,4.72,4.76,,f,1,1,0,0
1634,1634,2024-12-30,2020-01-09,within an hour,100.0,100%,f,5,8,t,t,59.32436,18.07035,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,4.0,2122.0,2,1125,1,2,1125,1125,t,9,31,49,274,2024-12-30,314,39,3,2020-09-06,2024-12-15,4.59,4.73,4.77,4.72,4.53,4.91,4.61,,f,5,5,0,0
1638,1638,2024-12-30,2013-04-01,within a day,100.0,56%,f,1,2,t,t,59.27322,18.13162,Entire condo,Entire home/apt,4,1.0,1 bath,2.0,2.0,1350.0,3,14,3,3,14,14,t,0,0,0,7,2024-12-30,32,11,2,2022-04-04,2024-12-07,4.91,4.94,4.69,5.0,4.97,4.88,4.88,,f,1,1,0,0
1642,1642,2024-12-30,2016-02-25,within an hour,100.0,89%,f,47,71,t,t,59.31416,18.07645,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,1466.0,3,1125,2,5,1125,1125,t,5,9,32,235,2024-12-30,205,61,3,2020-10-11,2024-12-16,4.81,4.91,4.82,4.8,4.79,4.93,4.6,,f,38,38,0,0
1644,1644,2024-12-30,2015-12-10,within an hour,97.0,89%,f,24,49,t,t,59.34092,18.03088,Entire rental unit,Entire home/apt,8,1.0,1 bath,2.0,5.0,2108.0,3,1125,2,5,1125,1125,t,23,48,78,348,2024-12-30,137,40,4,2020-09-20,2024-12-23,4.51,4.64,4.76,4.69,4.77,4.83,4.41,,f,20,20,0,0
1645,1645,2024-12-30,2012-02-09,within an hour,100.0,78%,f,8,34,t,t,59.39558,17.93905,Private room in home,Private room,1,2.5,2.5 shared baths,1.0,1.0,500.0,90,1125,90,90,1125,1125,t,0,0,0,152,2024-12-30,2,0,0,2022-03-31,2022-09-30,5.0,5.0,5.0,5.0,5.0,4.5,4.5,,f,7,2,5,0
1646,1646,2024-12-30,2016-09-02,within a day,100.0,90%,f,2,2,t,t,59.31585,18.06436,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,3,1125,3,3,1125,1125,t,2,2,2,2,2024-12-30,41,10,1,2020-10-11,2024-12-01,4.98,4.98,5.0,5.0,5.0,5.0,4.98,,f,1,1,0,0
1650,1650,2024-12-30,2019-06-25,within an hour,99.0,91%,f,102,110,t,t,59.2989731,17.9970139,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,437.0,3,90,1,5,90,1125,t,2,2,2,266,2024-12-30,33,13,1,2020-10-10,2024-12-24,4.85,4.85,4.67,4.64,4.88,4.76,4.79,,f,69,69,0,0
1655,1655,2024-12-30,2020-01-09,within an hour,100.0,100%,f,5,8,t,t,59.32384,18.06921,Entire rental unit,Entire home/apt,6,,2 baths,3.0,,,2,1125,1,2,1125,1125,t,8,29,53,254,2024-12-30,277,44,4,2020-10-04,2024-12-10,4.76,4.86,4.82,4.77,4.66,4.95,4.68,,f,5,5,0,0
1657,1657,2024-12-30,2017-12-02,within an hour,100.0,78%,f,1,3,t,t,59.27182,18.0667,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,1,365,1,1,365,365,t,0,0,0,0,2024-12-30,40,20,0,2022-06-13,2024-11-17,4.93,4.95,4.9,5.0,5.0,4.8,4.93,,f,1,1,0,0
1660,1660,2024-12-30,2016-02-25,within an hour,100.0,89%,f,47,71,t,t,59.31255,18.07593,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1368.0,3,1125,2,5,1125,1125,t,8,24,47,239,2024-12-30,203,45,3,2020-10-25,2024-12-26,4.84,4.84,4.85,4.86,4.83,4.9,4.73,,f,38,38,0,0
1661,1661,2024-12-30,2016-02-14,within an hour,100.0,88%,f,1,1,t,t,59.31253087486691,18.08031247988129,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,3,14,3,3,14,14,t,0,0,0,0,2024-12-30,1,1,0,2024-11-18,2024-11-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0
1664,1664,2024-12-30,2020-02-04,within a day,98.0,81%,f,106,112,t,t,59.31695,18.07122,Entire rental unit,Entire home/apt,1,1.0,1 bath,0.0,1.0,600.0,10,180,10,10,180,180,t,30,60,75,267,2024-12-30,7,2,0,2021-08-31,2024-05-12,4.71,4.14,4.71,4.86,5.0,5.0,4.0,,f,5,5,0,0
1665,1665,2024-12-30,2013-04-19,within a few hours,100.0,40%,f,1,1,t,t,59.31444,18.08765,Entire rental unit,Entire home/apt,3,,1 bath,2.0,,,5,60,5,5,60,60,t,0,0,0,0,2024-12-30,23,3,0,2020-12-12,2024-08-31,4.96,4.96,4.83,5.0,5.0,5.0,4.91,,f,1,1,0,0
1666,1666,2024-12-30,2016-02-25,within an hour,100.0,89%,f,47,71,t,t,59.31239,18.07781,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,2864.0,3,1125,2,5,1125,1125,t,12,36,66,263,2024-12-30,194,49,2,2020-10-22,2024-12-12,4.83,4.89,4.9,4.84,4.82,4.95,4.62,,f,38,38,0,0
1667,1667,2024-12-30,2016-02-14,within an hour,100.0,100%,f,1,4,t,f,59.30828,18.07648,Entire rental unit,Entire home/apt,3,,1 bath,1.0,,,2,15,2,2,1125,1125,t,0,0,0,0,2024-12-30,2,0,0,2020-11-18,2020-12-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
1668,1668,2024-12-30,2017-11-12,within an hour,100.0,88%,f,2,2,t,t,59.32936,17.94858,Entire home,Entire home/apt,6,2.5,2.5 baths,2.0,2.0,2000.0,7,28,7,7,28,28,t,28,58,88,363,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
1671,1671,2024-12-30,2019-06-25,within an hour,99.0,91%,f,102,110,t,t,59.29768,17.99744,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,503.0,3,90,1,4,90,1125,t,0,0,0,196,2024-12-30,61,27,4,2020-11-03,2024-12-23,4.92,4.92,4.75,4.93,4.79,4.87,4.87,,f,69,69,0,0
1673,1673,2024-12-30,2014-09-17,within a day,100.0,40%,f,2,2,t,t,59.31484,18.08479,Entire condo,Entire home/apt,6,2.0,2 baths,3.0,4.0,3495.0,6,65,6,6,65,65,t,0,0,0,46,2024-12-30,8,2,0,2022-07-03,2024-07-24,4.88,4.75,4.88,5.0,5.0,4.88,4.88,,f,1,1,0,0
1678,1678,2024-12-30,2020-01-30,within an hour,100.0,100%,f,6,11,t,t,59.34543,18.0565,Private room in hostel,Private room,1,4.0,4 shared baths,1.0,1.0,746.0,1,30,1,1,30,30,t,30,60,90,180,2024-12-30,55,24,3,2021-02-22,2024-12-25,4.49,4.53,4.58,4.84,4.82,4.67,4.42,,t,6,1,5,0
1681,1681,2024-12-30,2015-12-10,within an hour,97.0,89%,f,24,49,t,t,59.342106,18.031776,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,972.0,3,1125,2,5,1125,1125,t,27,53,83,286,2024-12-30,178,45,5,2020-11-29,2024-12-25,4.33,4.48,4.63,4.49,4.66,4.81,4.35,,f,20,20,0,0
1682,1682,2024-12-30,2020-01-30,within an hour,100.0,100%,f,6,11,t,t,59.34508895874024,18.055620193481445,Private room in hostel,Private room,4,4.0,4 shared baths,1.0,4.0,1610.0,1,30,1,1,30,30,t,27,56,84,152,2024-12-30,18,2,0,2021-04-06,2024-03-31,4.33,4.56,4.28,4.89,4.83,4.72,4.5,,t,6,1,5,0
1691,1691,2024-12-30,2016-08-02,within a day,100.0,58%,f,1,2,t,t,59.37707,17.85311,Private room in guesthouse,Private room,2,1.0,1 shared bath,1.0,1.0,420.0,1,7,1,1,7,7,t,30,60,90,90,2024-12-30,115,1,0,2020-12-16,2024-04-20,4.84,4.73,4.74,4.91,4.91,4.67,4.87,,f,1,0,1,0
1692,1692,2024-12-30,2016-02-25,within an hour,100.0,89%,f,47,71,t,t,59.31625,18.06513,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,724.0,3,1125,2,5,1125,1125,t,20,44,74,259,2024-12-30,251,97,11,2020-12-30,2024-12-24,4.66,4.73,4.75,4.92,4.82,4.93,4.55,,f,38,38,0,0
1693,1693,2024-12-30,2016-02-25,within an hour,100.0,89%,f,47,71,t,t,59.31641,18.06682,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,1340.0,3,1125,5,5,1125,1125,t,0,0,0,131,2024-12-30,169,30,0,2020-12-19,2024-08-11,4.72,4.8,4.82,4.92,4.83,4.94,4.65,,f,38,38,0,0
1699,1699,2024-12-30,2015-03-02,within an hour,100.0,96%,f,1,1,t,t,59.26915,18.02005,Entire guest suite,Entire home/apt,1,1.0,1 bath,0.0,1.0,725.0,1,1125,1,1,1125,1125,t,14,14,14,185,2024-12-30,68,19,1,2021-05-24,2024-12-09,4.75,4.82,4.59,4.87,4.91,4.62,4.74,,t,1,1,0,0
1704,1704,2024-12-30,2014-06-11,within an hour,100.0,88%,f,46,55,t,t,59.34071,18.02985,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,875.0,1,1125,2,5,1125,1125,t,6,16,46,247,2024-12-30,200,53,2,2021-01-25,2024-12-12,4.41,4.47,4.59,4.74,4.81,4.85,4.44,,f,37,37,0,0
1705,1705,2024-12-30,2016-02-25,within an hour,100.0,89%,f,47,71,t,t,59.31736,18.02775,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,2.0,729.0,1,1125,2,5,1125,1125,t,8,23,53,220,2024-12-30,172,36,2,2021-01-26,2024-12-17,4.49,4.59,4.51,4.88,4.73,4.74,4.47,,t,38,38,0,0
1711,1711,2024-12-30,2014-06-11,within an hour,100.0,88%,f,46,55,t,t,59.34635,18.0934,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,1434.0,1,1125,2,5,1125,1125,t,21,51,81,85,2024-12-30,147,49,7,2021-02-17,2024-12-26,4.71,4.76,4.69,4.92,4.84,4.7,4.54,,f,37,37,0,0
1712,1712,2024-12-30,2016-05-26,within an hour,100.0,88%,f,1,2,t,t,59.31903,18.04733,Entire rental unit,Entire home/apt,2,,1 bath,,,,3,1125,3,3,1125,1125,t,0,0,0,0,2024-12-30,9,2,0,2021-11-08,2024-07-27,4.67,4.78,4.56,5.0,5.0,4.89,4.67,,f,1,1,0,0
1717,1717,2024-12-30,2019-06-25,within an hour,99.0,91%,f,102,110,t,t,59.29772,17.99832,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,409.0,3,90,1,5,90,1125,t,28,58,88,363,2024-12-30,34,15,1,2021-02-18,2024-12-23,4.62,4.56,4.47,4.82,4.82,4.74,4.56,,f,69,69,0,0
1721,1721,2024-12-30,2018-01-31,within an hour,100.0,100%,f,2,2,t,t,59.297535,18.097036,Entire condo,Entire home/apt,5,1.0,1 bath,2.0,4.0,1660.0,4,15,4,4,15,15,t,0,0,0,37,2024-12-30,12,3,0,2022-07-11,2024-07-21,4.92,4.92,4.83,4.92,5.0,4.75,4.67,,f,1,1,0,0
1723,1723,2024-12-30,2012-09-16,within a day,100.0,23%,f,2,2,t,t,59.3309,18.03538,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,3.0,2000.0,2,5,2,2,5,5,t,29,59,89,89,2024-12-30,27,6,0,2021-05-02,2024-08-31,4.81,4.81,4.81,4.89,5.0,4.93,4.74,,f,1,1,0,0
1728,1728,2024-12-30,2020-12-09,within an hour,100.0,100%,f,10,11,t,t,59.31509510000001,18.0630044,Private room in rental unit,Private room,2,3.0,3 shared baths,1.0,1.0,1456.0,1,14,1,1,14,14,t,17,42,59,278,2024-12-30,4,4,0,2024-07-14,2024-10-29,4.0,4.5,3.75,5.0,4.5,5.0,4.25,,t,10,4,6,0
1732,1732,2024-12-30,2020-12-01,within an hour,100.0,99%,f,3,6,t,t,59.33765,18.08553,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1262.0,3,730,3,3,730,730,t,23,48,49,49,2024-12-30,81,25,0,2021-03-21,2024-11-25,4.62,4.78,4.58,4.94,4.88,4.77,4.47,,t,3,3,0,0
1733,1733,2024-12-30,2020-02-04,within a day,98.0,81%,f,106,112,t,t,59.31879,18.07145,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,2.0,900.0,14,180,14,14,180,180,t,3,9,25,69,2024-12-30,15,6,0,2021-03-31,2024-10-09,4.93,4.93,4.8,4.93,4.87,4.93,4.8,,f,5,5,0,0
1739,1739,2024-12-30,2012-04-21,within a few hours,100.0,100%,f,1,1,t,t,59.28426999483096,18.02431667808609,Tiny home,Entire home/apt,2,1.0,1 bath,1.0,1.0,1200.0,3,60,3,3,60,60,t,0,0,0,85,2024-12-30,8,3,0,2023-04-30,2024-06-01,5.0,5.0,5.0,4.88,5.0,5.0,4.88,,f,1,1,0,0
1740,1740,2024-12-30,2015-12-10,within an hour,97.0,89%,f,24,49,t,t,59.34651,18.09338,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,1532.0,1,1125,2,5,1125,1125,t,13,24,51,68,2024-12-30,158,53,6,2021-03-31,2024-12-26,4.48,4.34,4.66,4.79,4.66,4.54,4.29,,f,20,20,0,0
1745,1745,2024-12-30,2015-06-29,within a day,100.0,40%,f,1,3,t,t,59.31954,18.05265,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,580.0,8,100,8,8,100,100,t,8,10,10,16,2024-12-30,14,3,0,2021-05-10,2024-10-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0
1746,1746,2024-12-30,2020-01-09,within an hour,100.0,100%,f,5,8,t,t,59.32368,18.0714,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,1482.0,1,1125,1,1,1125,1125,t,11,39,66,304,2024-12-30,271,37,5,2021-03-16,2024-12-13,4.62,4.72,4.75,4.64,4.52,4.97,4.55,,f,5,5,0,0
1748,1748,2024-12-30,2019-04-04,within a few hours,100.0,50%,f,2,2,t,t,59.33531,18.02634,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,1157.0,5,700,5,5,700,700,t,27,57,69,71,2024-12-30,20,10,0,2021-04-15,2024-11-19,4.6,4.45,4.35,4.75,4.55,4.95,4.6,,f,2,2,0,0
1757,1757,2024-12-30,2017-07-17,within an hour,100.0,100%,f,2,2,t,t,59.3232,18.07322,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,1584.0,1,1125,1,1,1125,1125,t,13,43,66,311,2024-12-30,307,92,3,2021-05-15,2024-12-11,4.51,4.69,4.61,4.73,4.61,4.87,4.55,,t,2,2,0,0
1764,1764,2024-12-30,2014-06-01,within a day,100.0,80%,f,2,2,t,t,59.33831,17.88719,Entire home,Entire home/apt,4,1.0,1 bath,1.0,2.0,1450.0,2,15,2,2,15,15,t,28,58,88,175,2024-12-30,22,2,0,2021-04-22,2024-06-01,4.91,4.91,4.91,4.91,4.91,4.86,4.73,,f,1,1,0,0
1768,1768,2024-12-30,2016-02-25,within an hour,100.0,89%,f,47,71,t,t,59.341,18.03235,Entire rental unit,Entire home/apt,8,1.0,1 bath,3.0,4.0,2541.0,3,1125,2,5,1125,1125,t,0,0,0,0,2024-12-30,174,49,2,2021-04-30,2024-12-15,4.5,4.53,4.65,4.43,4.55,4.79,4.4,,f,38,38,0,0
1777,1777,2024-12-30,2013-04-11,within a few hours,100.0,100%,f,1,1,t,t,59.37344170742305,17.919526900586632,Entire villa,Entire home/apt,8,2.0,2 baths,3.0,2.0,3643.0,2,365,2,2,365,365,t,26,56,86,259,2024-12-30,5,5,0,2024-05-20,2024-10-06,5.0,4.8,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
1780,1780,2024-12-30,2015-08-25,within a few hours,100.0,33%,f,2,2,t,t,59.32496,17.94692,Entire home,Entire home/apt,8,2.5,2.5 baths,6.0,7.0,3000.0,7,1125,7,7,1125,1125,t,0,0,6,186,2024-12-30,6,1,0,2022-07-23,2024-08-02,5.0,5.0,5.0,5.0,5.0,4.83,5.0,,f,1,1,0,0
