,Unnamed: 0,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
3327,3327,2024-12-30,2023-08-29,within an hour,87.0,100%,f,4,8,t,t,59.32569,18.07094,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,2300.0,1,365,1,2,31,31,t,26,56,82,339,2024-12-30,3,2,0,2023-10-15,2024-08-25,5.0,5.0,5.0,4.0,3.67,5.0,4.67,,t,4,4,0,0
3328,3328,2024-12-30,2023-08-29,within an hour,87.0,100%,f,4,8,t,t,59.3237,18.07155,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,2900.0,1,365,1,2,31,31,t,27,55,81,321,2024-12-30,26,21,1,2023-09-29,2024-12-03,4.5,4.54,4.62,4.27,4.08,5.0,4.5,,t,4,4,0,0
3329,3329,2024-12-30,2023-08-29,within an hour,87.0,100%,f,4,8,t,t,59.32414,18.06962,Entire rental unit,Entire home/apt,4,1.0,1 bath,,2.0,2900.0,1,365,1,2,31,31,t,26,56,82,325,2024-12-30,20,15,2,2023-10-06,2024-12-15,4.3,4.15,4.45,4.0,4.1,4.9,4.25,,t,4,4,0,0
3332,3332,2024-12-30,2022-09-28,within an hour,100.0,100%,f,1,1,f,t,59.3305102,17.9496522,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,4.0,1356.0,5,30,5,5,30,30,t,30,60,90,90,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
3338,3338,2024-12-30,2022-06-19,within an hour,100.0,97%,f,8,8,t,t,59.36961,17.83854,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,4.0,500.0,1,60,1,1,60,60,t,2,2,2,2,2024-12-30,3,3,0,2024-07-02,2024-08-03,4.67,5.0,5.0,4.33,4.67,4.67,4.67,,t,6,3,3,0
3342,3342,2024-12-30,2013-02-27,,,100%,f,1,1,t,t,59.2836178,18.0673311,Entire home,Entire home/apt,8,2.5,2.5 baths,5.0,5.0,3300.0,1,12,1,4,12,12,t,0,0,0,20,2024-12-30,3,3,0,2024-07-16,2024-08-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0
3343,3343,2024-12-30,2016-06-29,,,,f,1,1,t,t,59.23831,18.1033,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,7,365,7,7,365,365,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
3354,3354,2024-12-30,2019-07-08,within an hour,96.0,94%,f,30,58,t,t,59.26631,18.01117,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,540.0,60,182,30,30,99,99,t,0,19,49,229,2024-12-30,4,3,1,2023-11-24,2024-11-30,4.75,5.0,5.0,5.0,5.0,5.0,5.0,,t,11,11,0,0
3356,3356,2024-12-30,2019-01-13,,,100%,t,1,1,t,t,59.36299912837496,17.872629161927556,Private room in rental unit,Private room,2,,1 bath,,,,2,8,2,2,1125,1125,t,0,0,0,0,2024-12-30,23,15,0,2023-09-16,2024-05-17,4.96,5.0,5.0,4.91,4.96,4.74,4.96,,t,1,0,1,0
3360,3360,2024-12-30,2019-02-28,within an hour,100.0,100%,f,3,5,t,t,59.32327941888848,18.069511724494365,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,4.0,1577.0,2,365,1,2,1125,1125,t,25,52,80,339,2024-12-30,104,86,2,2023-09-20,2024-12-11,4.59,4.63,4.57,4.72,4.4,4.91,4.65,,t,3,3,0,0
3370,3370,2024-12-30,2018-04-25,,,92%,f,15,23,t,t,59.34580838545907,17.968038169100545,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,750.0,14,23,14,14,1125,1125,t,30,60,90,270,2024-12-30,0,0,0,,,,,,,,,,,t,15,15,0,0
3371,3371,2024-12-30,2018-04-25,,,92%,f,15,23,t,t,59.34793,17.96559,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,524.0,28,150,28,28,1125,1125,t,27,57,87,267,2024-12-30,0,0,0,,,,,,,,,,,t,15,15,0,0
3387,3387,2024-12-30,2022-02-17,,,86%,f,6,6,t,t,59.35758016028728,17.920190322999588,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,2.0,1138.0,1,365,1,1,365,365,t,27,57,87,362,2024-12-30,2,2,0,2024-05-19,2024-05-19,4.0,4.5,5.0,3.5,4.0,4.0,4.5,,t,6,6,0,0
3390,3390,2024-12-30,2022-02-22,within an hour,60.0,99%,f,5,5,t,t,59.32287,18.07419,Room in aparthotel,Private room,4,1.0,1 shared bath,1.0,3.0,2240.0,1,365,1,1,365,365,t,29,35,35,35,2024-12-30,25,19,1,2023-10-01,2024-12-09,4.4,4.44,4.64,4.32,4.2,4.92,4.44,,t,5,0,5,0
3391,3391,2024-12-30,2022-02-22,within an hour,60.0,99%,f,5,5,t,t,59.32284245187511,18.074126158948665,Room in aparthotel,Private room,6,1.0,1 shared bath,2.0,4.0,3826.0,1,365,1,1,365,365,t,27,33,33,33,2024-12-30,5,3,0,2023-10-08,2024-07-06,4.6,4.4,4.4,5.0,4.0,5.0,4.6,,t,5,0,5,0
3392,3392,2024-12-30,2022-02-22,within an hour,60.0,99%,f,5,5,t,t,59.32408927301647,18.07476004487646,Room in hotel,Private room,2,1.0,1 shared bath,1.0,1.0,1633.0,1,365,1,1,365,365,t,29,35,35,35,2024-12-30,6,6,1,2024-07-12,2024-12-06,4.17,3.83,4.83,3.83,4.5,4.83,4.5,,t,5,0,5,0
3393,3393,2024-12-30,2022-02-22,within an hour,60.0,99%,f,5,5,t,t,59.32329417203203,18.07245417398812,Room in hotel,Private room,2,1.0,1 shared bath,1.0,1.0,1633.0,1,365,1,1,365,365,t,29,35,35,35,2024-12-30,4,4,0,2024-05-20,2024-09-03,4.0,4.5,4.25,5.0,3.5,5.0,4.0,,t,5,0,5,0
3395,3395,2024-12-30,2022-02-17,,,86%,f,6,6,t,t,59.359446635958186,17.920528955710026,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,3.0,838.0,1,365,1,1,365,365,t,27,57,87,360,2024-12-30,2,1,0,2023-12-14,2024-03-31,3.0,3.0,4.0,3.0,3.0,3.5,3.0,,t,6,6,0,0
3396,3396,2024-12-30,2022-02-17,,,86%,f,6,6,t,t,59.35785,17.91905,Entire rental unit,Entire home/apt,3,1.5,1.5 baths,1.0,3.0,1138.0,1,365,1,1,365,365,t,27,57,87,362,2024-12-30,1,1,0,2024-05-18,2024-05-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,t,6,6,0,0
3411,3411,2024-12-30,2020-08-25,within an hour,100.0,100%,f,6,8,t,t,59.36293989999999,17.8466735,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,570.0,1,1125,1,1,1125,1125,t,11,22,46,238,2024-12-30,21,19,0,2023-10-18,2024-11-27,4.62,4.71,4.71,4.76,4.9,4.48,4.81,,t,6,6,0,0
3413,3413,2024-12-30,2018-04-03,,,,f,1,2,t,t,59.41472926522589,17.913020303483968,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,7,42,7,7,1125,1125,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
3426,3426,2024-12-30,2023-09-28,a few days or more,0.0,100%,f,13,15,t,t,59.264053444567,18.13229666798402,Room in hotel,Private room,2,,6 shared baths,1.0,,,1,14,1,1,14,14,t,0,0,0,0,2024-12-30,6,3,0,2023-10-10,2024-07-01,4.67,4.83,4.5,4.5,4.5,4.67,4.83,,t,8,1,7,0
3427,3427,2024-12-30,2019-07-08,within an hour,96.0,94%,f,30,58,t,t,59.27622260719372,18.028689089567536,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,,30,182,30,30,150,150,t,0,0,0,0,2024-12-30,2,1,0,2023-11-23,2024-02-05,4.0,4.0,3.5,4.5,3.5,4.5,4.0,,t,11,11,0,0
3431,3431,2024-12-30,2019-07-08,within an hour,96.0,94%,f,30,58,t,t,59.27803,18.03054,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,712.0,30,182,30,30,160,160,t,0,28,58,238,2024-12-30,0,0,0,,,,,,,,,,,t,11,11,0,0
3432,3432,2024-12-30,2019-07-08,within an hour,96.0,94%,f,30,58,t,t,59.27692,18.03078,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,560.0,30,182,30,30,160,160,t,0,7,7,132,2024-12-30,0,0,0,,,,,,,,,,,t,11,11,0,0
3433,3433,2024-12-30,2019-07-08,within an hour,96.0,94%,f,30,58,t,t,59.27621874733988,18.030569867680764,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,555.0,30,182,30,30,160,160,t,27,30,59,183,2024-12-30,2,2,0,2024-06-02,2024-11-16,3.5,3.5,3.5,4.5,4.5,4.5,3.0,,t,11,11,0,0
3434,3434,2024-12-30,2019-07-08,within an hour,96.0,94%,f,30,58,t,t,59.27621737366096,18.0295860216232,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,760.0,30,182,30,30,160,160,t,29,59,89,196,2024-12-30,0,0,0,,,,,,,,,,,t,11,11,0,0
3435,3435,2024-12-30,2019-07-08,within an hour,96.0,94%,f,30,58,t,t,59.277961769408535,18.03035029145458,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,472.0,30,182,30,30,160,160,t,27,30,30,140,2024-12-30,0,0,0,,,,,,,,,,,t,11,11,0,0
3436,3436,2024-12-30,2022-02-17,,,86%,f,6,6,t,t,59.35886,17.91859,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,938.0,1,365,1,1,365,365,t,27,57,87,362,2024-12-30,1,0,0,2023-12-17,2023-12-17,5.0,5.0,5.0,5.0,5.0,3.0,5.0,,t,6,6,0,0
3437,3437,2024-12-30,2022-02-17,,,86%,f,6,6,t,t,59.3596299485173,17.918615547991397,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,938.0,1,365,1,1,365,365,t,27,57,87,359,2024-12-30,1,1,0,2024-05-19,2024-05-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,6,6,0,0
3439,3439,2024-12-30,2019-07-08,within an hour,96.0,94%,f,30,58,t,t,59.27664,18.03082,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,,30,182,30,30,160,160,t,29,59,89,210,2024-12-30,0,0,0,,,,,,,,,,,t,11,11,0,0
3440,3440,2024-12-30,2019-07-08,within an hour,96.0,94%,f,30,58,t,t,59.2780296519357,18.02908770000688,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,760.0,30,182,30,30,160,160,t,22,52,82,262,2024-12-30,0,0,0,,,,,,,,,,,t,11,11,0,0
3452,3452,2024-12-30,2020-12-09,within an hour,100.0,100%,f,10,11,t,t,59.31509510000001,18.0630044,Private room in rental unit,Private room,2,3.0,3 baths,1.0,1.0,1456.0,1,14,1,1,14,14,t,23,46,66,302,2024-12-30,0,0,0,,,,,,,,,,,t,10,4,6,0
3470,3470,2024-12-30,2019-07-08,within an hour,96.0,94%,f,30,58,t,t,59.27645951979452,18.030642800454068,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,637.0,30,182,30,30,160,182,t,0,0,20,199,2024-12-30,0,0,0,,,,,,,,,,,t,11,11,0,0
3475,3475,2024-12-30,2022-03-03,within an hour,95.0,100%,f,9,10,t,t,59.32080953678116,17.996529177916187,Entire rental unit,Entire home/apt,8,1.5,1.5 baths,3.0,3.0,2415.0,1,365,1,1,365,365,t,27,54,76,332,2024-12-30,11,8,0,2023-11-19,2024-11-25,3.91,3.91,4.27,4.73,4.36,4.18,3.64,,t,8,8,0,0
3486,3486,2024-12-30,2023-09-28,a few days or more,0.0,100%,f,13,15,t,t,59.26441260000001,18.1330155,Room in hotel,Private room,2,,6 baths,1.0,,,1,14,1,1,14,14,t,0,0,0,0,2024-12-30,1,1,0,2024-08-31,2024-08-31,4.0,4.0,4.0,5.0,4.0,5.0,4.0,,t,8,1,7,0
3487,3487,2024-12-30,2023-09-28,a few days or more,0.0,100%,f,13,15,t,t,59.26441260000001,18.1330155,Room in hotel,Private room,2,,6 shared baths,1.0,,,1,14,1,1,14,14,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,t,8,1,7,0
3488,3488,2024-12-30,2023-09-28,a few days or more,0.0,100%,f,13,15,t,t,59.26441260000001,18.1330155,Room in hotel,Private room,2,,6 shared baths,1.0,,,1,14,1,1,14,14,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,t,8,1,7,0
3489,3489,2024-12-30,2023-09-28,a few days or more,0.0,100%,f,13,15,t,t,59.26441260000001,18.1330155,Room in hotel,Private room,2,,6 shared baths,1.0,,,1,14,1,1,14,14,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,t,8,1,7,0
3490,3490,2024-12-30,2023-09-28,a few days or more,0.0,100%,f,13,15,t,t,59.26441260000001,18.1330155,Room in hotel,Private room,2,,6 shared baths,1.0,,,1,14,1,1,14,14,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,t,8,1,7,0
3491,3491,2024-12-30,2023-09-28,a few days or more,0.0,100%,f,13,15,t,t,59.26441260000001,18.1330155,Room in hotel,Private room,1,6.0,6 shared baths,1.0,1.0,580.0,1,14,1,1,14,14,t,30,60,90,360,2024-12-30,1,1,0,2024-06-23,2024-06-23,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,t,8,1,7,0
3492,3492,2024-12-30,2017-09-08,within an hour,100.0,100%,f,1,1,t,t,59.316658338874575,18.075145597590573,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1046.0,6,365,6,6,365,365,t,16,16,16,16,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
3500,3500,2024-12-30,2020-12-09,within an hour,100.0,100%,f,10,11,t,t,59.31509510000001,18.0630044,Private room in rental unit,Private room,2,0.0,0 shared baths,0.0,1.0,1456.0,1,14,1,1,14,14,t,18,45,64,315,2024-12-30,0,0,0,,,,,,,,,,,t,10,4,6,0
3504,3504,2024-12-30,2023-09-28,a few days or more,0.0,100%,f,13,15,t,t,59.2646031,18.1332553,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,,1,14,2,2,365,365,t,0,13,40,288,2024-12-30,1,1,0,2024-06-02,2024-06-02,3.0,4.0,4.0,1.0,1.0,5.0,4.0,,t,8,1,7,0
3525,3525,2024-12-30,2020-01-09,within an hour,100.0,100%,f,5,8,t,t,59.32496029752095,18.071261255754568,Entire rental unit,Entire home/apt,8,,2 baths,4.0,,,2,365,1,2,365,365,t,9,22,33,225,2024-12-30,74,72,3,2023-12-16,2024-12-13,4.65,4.77,4.59,4.49,4.73,4.97,4.66,,t,5,5,0,0
3526,3526,2024-12-30,2023-02-17,within an hour,100.0,100%,t,3,5,t,t,59.41549444016567,17.909102324642024,Private room in rental unit,Private room,2,0.5,Half-bath,1.0,1.0,270.0,2,1125,2,2,1125,1125,t,13,13,13,13,2024-12-30,5,2,1,2023-11-20,2024-12-06,5.0,4.8,5.0,5.0,5.0,4.6,5.0,,t,2,0,2,0
3530,3530,2024-12-30,2017-07-17,within an hour,100.0,100%,f,2,2,t,t,59.32274,18.07022,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,902.0,1,365,1,1,365,365,t,11,22,32,97,2024-12-30,52,52,4,2024-06-28,2024-12-13,4.5,4.69,4.46,4.6,4.6,4.9,4.52,,t,2,2,0,0
3535,3535,2024-12-30,2020-05-30,,,100%,f,2,2,t,t,59.29809028776071,18.09742396977592,Entire rental unit,Entire home/apt,3,1.5,1.5 baths,1.0,1.0,5600.0,2,7,2,2,7,7,t,23,53,83,173,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
3539,3539,2024-12-30,2019-07-09,within an hour,100.0,99%,f,971,2003,t,t,59.26870884548386,18.08881791654052,Entire villa,Entire home/apt,6,2.0,2 baths,4.0,4.0,1045.0,1,28,1,7,7,28,t,30,60,90,365,2024-12-30,0,0,0,,,,,,,,,,,t,3,3,0,0
3540,3540,2024-12-30,2021-11-24,,,,f,1,1,t,t,59.334784,17.9999519,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,680.0,58,365,58,58,365,365,t,30,60,90,365,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
3557,3557,2024-12-30,2014-06-12,,,,f,2,3,t,t,59.277342497145526,18.136612214148045,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1200.0,4,365,4,4,365,365,t,30,60,90,90,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
3568,3568,2024-12-30,2019-07-09,within an hour,100.0,99%,f,971,2003,t,t,59.344895260808286,17.92359168174717,Entire villa,Entire home/apt,4,1.0,1 bath,1.0,3.0,817.0,1,28,1,8,2,28,t,30,60,90,365,2024-12-30,0,0,0,,,,,,,,,,,t,3,3,0,0
3570,3570,2024-12-30,2015-05-16,within a few hours,100.0,100%,f,2,2,t,t,59.28504779999999,18.0599053,Entire home,Entire home/apt,6,2.0,2 baths,4.0,4.0,3000.0,3,30,3,3,1125,1125,t,0,0,0,28,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
3589,3589,2024-12-30,2023-11-06,within an hour,97.0,99%,f,2,3,t,t,59.32404,18.06974,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,1494.0,2,365,1,2,365,365,t,15,45,73,308,2024-12-30,83,79,3,2023-12-06,2024-12-14,4.7,4.77,4.81,4.75,4.66,4.87,4.65,,t,2,2,0,0
3594,3594,2024-12-30,2019-02-03,within an hour,100.0,100%,t,6,6,t,t,59.31491,18.08228,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,1400.0,1,365,1,1,365,365,t,18,33,40,239,2024-12-30,58,57,3,2023-12-30,2024-12-11,4.9,4.91,4.91,4.88,4.86,4.97,4.79,,t,6,6,0,0
3595,3595,2024-12-30,2020-08-25,within an hour,100.0,100%,f,6,8,t,t,59.364694183228295,17.843880466551507,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,1.0,2.0,600.0,1,365,1,1,365,365,t,0,0,0,0,2024-12-30,14,13,4,2023-12-10,2024-12-29,4.85,4.69,4.69,4.92,5.0,4.77,4.77,,t,6,6,0,0
3597,3597,2024-12-30,2018-02-26,within an hour,100.0,100%,f,1,2,t,t,59.34853499084296,18.03976969206544,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,880.0,3,365,3,3,365,365,t,15,15,15,15,2024-12-30,1,1,0,2024-02-29,2024-02-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0
3604,3604,2024-12-30,2023-07-03,,,100%,f,3,3,t,t,59.26942,18.08511,Entire rental unit,Entire home/apt,6,,1 bath,2.0,,,1,365,1,1,365,365,t,0,0,0,0,2024-12-30,4,4,0,2024-04-13,2024-07-29,4.0,4.0,4.0,4.0,4.25,4.25,4.25,,t,3,2,1,0
3608,3608,2024-12-30,2023-06-17,within an hour,100.0,97%,f,2,6,t,t,59.37499891533323,17.871445772478047,Private room in home,Private room,3,,3 baths,,,,2,100,2,2,100,100,t,27,30,30,30,2024-12-30,1,1,0,2024-06-26,2024-06-26,3.0,3.0,3.0,3.0,5.0,4.0,3.0,,t,2,1,1,0
3615,3615,2024-12-30,2023-11-03,within an hour,100.0,99%,t,2,2,f,t,59.34982,18.03851,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,3.0,1350.0,2,365,2,2,365,365,t,0,0,15,15,2024-12-30,35,35,1,2024-02-09,2024-12-03,5.0,5.0,4.97,4.97,4.97,4.74,4.89,,t,2,2,0,0
3619,3619,2024-12-30,2023-07-03,,,100%,f,3,3,t,t,59.34974,18.06012,Private room in rental unit,Private room,2,,1 bath,,,,1,365,1,1,365,365,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,t,3,2,1,0
3625,3625,2024-12-30,2023-08-10,,,,f,1,1,f,t,59.31629,18.08985,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,1,17,1,1,17,17,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
3635,3635,2024-12-30,2019-02-03,within an hour,100.0,100%,t,6,6,t,t,59.314301041940126,18.08031123673557,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,1400.0,1,365,1,1,365,365,t,12,23,29,164,2024-12-30,45,45,2,2024-01-09,2024-12-15,4.93,4.96,4.98,4.91,4.84,4.96,4.8,,t,6,6,0,0
3664,3664,2024-12-30,2016-07-24,within an hour,100.0,97%,,3,4,t,t,59.33491817529272,18.092909288360584,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,4.0,2398.0,3,30,2,3,1125,1125,t,24,44,69,295,2024-12-30,43,43,4,2024-05-24,2024-12-15,4.77,4.84,4.81,4.53,4.79,5.0,4.7,,t,1,1,0,0
3668,3668,2024-12-30,2016-07-25,,,100%,f,1,2,t,t,59.3594422,17.9182043,Private room in home,Private room,2,1.0,1 bath,1.0,1.0,500.0,1,1125,1,1,1125,1125,t,29,59,89,179,2024-12-30,3,3,0,2024-05-19,2024-07-19,5.0,5.0,4.33,5.0,5.0,5.0,5.0,,t,1,0,1,0
3675,3675,2024-12-30,2023-04-14,within an hour,100.0,100%,t,2,2,t,t,59.41736,17.91123,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,399.0,1,31,1,1,31,31,t,30,60,90,180,2024-12-30,6,6,0,2024-05-22,2024-09-01,5.0,5.0,4.83,4.67,5.0,4.67,5.0,,t,2,0,2,0
3684,3684,2024-12-30,2022-03-03,within an hour,95.0,100%,f,9,10,t,t,59.3332,18.08125,Entire rental unit,Entire home/apt,8,1.0,1 bath,3.0,0.0,4343.0,1,365,1,1,365,365,t,14,30,46,190,2024-12-30,25,25,0,2024-02-11,2024-11-29,4.84,4.8,5.0,4.84,4.88,4.96,4.84,,t,8,8,0,0
3700,3700,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.3352389191424,18.031855453705187,Private room in bed and breakfast,Private room,4,,1 shared bath,1.0,,,1,365,2,2,365,365,t,25,45,59,305,2024-12-30,1,1,0,2024-07-17,2024-07-17,4.0,4.0,5.0,5.0,5.0,5.0,4.0,,t,21,0,21,0
3711,3711,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.31423636894926,18.085192613921087,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,1350.0,3,365,3,3,1125,1125,t,0,0,0,0,2024-12-30,1,1,0,2024-05-19,2024-05-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,23,23,0,0
3731,3731,2024-12-30,2020-01-09,within an hour,96.0,100%,f,3,4,t,t,59.322872075924906,18.071596729462414,Entire rental unit,Entire home/apt,8,1.5,1.5 baths,3.0,5.0,2975.0,2,365,1,2,365,365,t,15,43,71,289,2024-12-30,54,54,2,2024-03-14,2024-12-14,4.44,4.52,4.35,4.76,4.46,4.93,4.41,,t,3,3,0,0
3737,3737,2024-12-30,2020-12-09,within an hour,100.0,100%,f,10,11,t,t,59.31509510000001,18.0630044,Private room in rental unit,Private room,2,3.0,3 baths,1.0,2.0,1456.0,1,14,1,1,14,14,t,23,49,70,306,2024-12-30,2,2,0,2024-02-05,2024-05-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,10,4,6,0
3742,3742,2024-12-30,2020-12-09,within an hour,100.0,100%,f,10,11,t,t,59.31509510000001,18.0630044,Private room in rental unit,Private room,2,3.0,3 baths,1.0,2.0,1456.0,1,14,1,1,14,14,t,0,0,0,0,2024-12-30,10,10,2,2024-02-04,2024-12-29,4.89,4.89,4.89,4.78,4.89,5.0,4.89,,t,10,4,6,0
3748,3748,2024-12-30,2020-12-09,within an hour,100.0,100%,f,10,11,t,t,59.31509510000001,18.0630044,Private room in rental unit,Private room,2,3.0,3 shared baths,1.0,2.0,1456.0,1,14,1,1,14,14,t,27,55,79,339,2024-12-30,3,3,0,2024-03-20,2024-11-17,4.67,4.67,4.33,4.67,4.67,4.67,4.67,,t,10,4,6,0
3754,3754,2024-12-30,2017-02-12,within an hour,100.0,100%,t,9,9,t,t,59.3144764,18.0908473,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,4.0,966.0,1,365,1,1,365,365,t,10,24,38,196,2024-12-30,33,33,3,2024-06-11,2024-12-25,4.94,4.94,4.91,4.94,4.97,4.88,4.76,,t,9,1,5,0
3757,3757,2024-12-30,2023-08-29,within an hour,97.0,100%,f,2,2,t,t,59.32296,18.0712,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,796.0,1,365,1,1,365,365,t,12,26,32,221,2024-12-30,78,78,5,2024-02-23,2024-12-15,4.45,4.74,4.27,4.64,4.68,5.0,4.53,,t,2,2,0,0
3767,3767,2024-12-30,2017-10-09,within an hour,100.0,100%,f,318,391,t,t,59.348676359157,18.094232815345,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,114705.0,1,1125,1,1,1125,1125,t,0,0,0,0,2024-12-30,1,1,0,2024-06-29,2024-06-29,5.0,5.0,5.0,5.0,4.0,5.0,5.0,,t,1,1,0,0
3777,3777,2024-12-30,2024-01-24,within an hour,100.0,100%,f,8,9,t,t,59.34315038585847,18.112748215264283,Shared room in hostel,Shared room,12,2.0,2 shared baths,1.0,6.0,300.0,1,1125,1,1,1,1125,t,28,58,88,363,2024-12-30,18,18,0,2024-03-16,2024-11-22,4.56,4.67,4.78,4.44,4.78,4.33,4.78,,t,8,0,5,3
3779,3779,2024-12-30,2024-01-24,within an hour,100.0,100%,f,8,9,t,t,59.3419513,18.11164,Shared room in hostel,Shared room,8,1.0,1 shared bath,1.0,8.0,300.0,1,1125,1,1,1,1125,t,27,57,85,356,2024-12-30,10,10,2,2024-02-16,2024-12-24,4.9,5.0,4.8,4.8,4.9,4.8,4.9,,t,8,0,5,3
3780,3780,2024-12-30,2024-01-24,within an hour,100.0,100%,f,8,9,t,t,59.3419513,18.11164,Shared room in hostel,Shared room,10,1.0,1 shared bath,1.0,10.0,300.0,1,1125,1,1,1,1125,t,0,0,0,0,2024-12-30,12,12,1,2024-02-11,2024-12-29,4.73,4.82,4.55,4.73,4.91,4.36,4.82,,t,8,0,5,3
3781,3781,2024-12-30,2024-01-24,within an hour,100.0,100%,f,8,9,t,t,59.3419513,18.11164,Room in hotel,Private room,2,1.0,1 private bath,1.0,2.0,1143.0,1,365,1,1,14,14,t,27,57,85,323,2024-12-30,5,5,0,2024-02-18,2024-07-05,4.8,4.8,4.8,5.0,5.0,4.6,4.8,,t,8,0,5,3
3782,3782,2024-12-30,2024-01-24,within an hour,100.0,100%,f,8,9,t,t,59.3419513,18.11164,Room in hotel,Private room,4,1.0,1 private bath,1.0,2.0,1006.0,1,365,1,1,14,365,t,25,49,70,298,2024-12-30,4,4,0,2024-02-08,2024-09-18,5.0,5.0,5.0,4.75,5.0,5.0,5.0,,t,8,0,5,3
